;1992;1994;1995;1996;1998;1999;2000;2001;2002;2003;2005;2006;2007
35;0,00205743;0,00209792;0,002066479;0,002023267;0,001991354;0,001907123;0,001783706;0,001886861;0,001736916;0,001725532;0,001642564;0,001593506;0,001627512
36;0,002145645;0,002173689;0,002160249;0,0021076;0,00205925;0,001972127;0,001834802;0,001963838;0,001808441;0,00179644;0,001714663;0,001663837;0,001696458
37;0,002247973;0,002261709;0,002270307;0,002206383;0,002135519;0,002051845;0,001899815;0,002048855;0,001892048;0,001874148;0,001793248;0,00174406;0,001774247
38;0,002366179;0,002364237;0,002398637;0,002322101;0,002223431;0,002147757;0,001985378;0,0021441;0,001988488;0,001959516;0,0018783;0,001834091;0,001862129
39;0,002502238;0,002484414;0,002547351;0,002457345;0,002326435;0,002261359;0,002096296;0,00225193;0,002098642;0,002053787;0,001970066;0,00193386;0,001961562
40;0,002658354;0,002626194;0,002718658;0,002614739;0,002448073;0,002394233;0,002235318;0,002374809;0,002223556;0,002158628;0,002069148;0,002043365;0,002074244
41;0,00283697;0,002794132;0,00291484;0,002796899;0,002591945;0,002548007;0,002403323;0,002515308;0,002364446;0,002276145;0,002176577;0,002162666;0,002202146
42;0,003039514;0,002993012;0,003138295;0,003006538;0,002758978;0,002723011;0,002599627;0,002675476;0,002522673;0,002408982;0,002294103;0,002291044;0,002346602
43;0,003265468;0,003226791;0,003391611;0,003246523;0,002946093;0,002917728;0,002822351;0,002856467;0,002699709;0,002560263;0,002424305;0,002426956;0,002507493
44;0,003514346;0,003498007;0,003677455;0,00351971;0,003151273;0,003131288;0,003068845;0,003059586;0,002897177;0,002733289;0,00257011;0,002570131;0,002684569
45;0,003785983;0,003807855;0,003998511;0,003829026;0,003374583;0,003363927;0,00333591;0,003286404;0,003116845;0,002931468;0,002734709;0,002722229;0,002877582
46;0,004080671;0,004156354;0,004357424;0,004177582;0,003618754;0,003617237;0,003619923;0,003538765;0,003360618;0,003158271;0,002921514;0,00288722;0,003086296
