,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
0,2767.7200345530678,2629.627972720657,2461.611618845499,2313.2337260860313,2159.038615859288,2046.120021130536,1952.6557698758627,1897.4555872761866,1856.8695809489445,1811.5891619219271,1737.2103171585343,1664.1357851162884,1582.6750408871,1509.0647425943964,1413.3968020505517,1356.0927017479198,1318.1633172157622
1,1372.9210166506034,1308.3656722022095,1231.4843386360926,1169.5976020969917,1107.1842458609126,1038.9069702948418,987.999837733928,965.2516139502843,935.2217602180931,916.4026532400081,871.4573409702733,842.0076959049877,806.6765863739182,769.2330957086479,725.6965092851364,697.1759291792844,680.2761536929373
2,770.823517366095,735.9624118261771,695.8275730011977,666.5605554535368,638.90706309088,594.9985030160432,565.1806283130144,554.2892343885516,533.3829950142322,523.7791980487468,495.05873625942695,480.8138131475867,463.24217957235624,441.61724451509207,419.43832126610477,403.5894845649918,394.6507808903596
3,485.0471962590138,463.49912477891223,439.78828392310686,424.1506092526604,411.0046239561778,380.7171356182518,361.9474718257601,355.85248551905426,341.04776096139005,334.9798537540847,315.30919119195215,306.8931213564392,296.8859174640975,282.8630318841278,270.33474983850476,260.58872693532203,254.99127162981762
4,338.73986665992163,323.6563429970249,307.93627779316813,298.5170086234974,291.9979995623719,269.58144336927927,256.9569605199315,252.9600153358127,242.048740806282,237.39464279702565,222.91447968246882,216.85152778526052,210.33709262273442,200.24081249679722,192.46638679015464,185.8932418335674,181.80056503343008
5,259.97736004697316,248.16262555980208,236.56970837991128,230.18537368929844,226.97086714462063,209.23400266928738,200.24443683649307,197.1935621557663,188.7826830982559,184.6197559049535,173.1865328430902,168.00364390368142,163.17695091436784,155.1955899159586,149.94283381182098,145.12346682161225,141.70841630712587
6,217.13272464162625,206.90967792697538,197.4896728299346,192.63588052599547,191.22750239019118,176.31242213339934,169.61897747961447,166.9564594456058,160.19660055658605,156.03201352953153,146.39174490148736,141.34210984158037,137.30626378244105,130.4549780687956,126.62308548671271,122.8150602252455,119.646362195118
7,195.420087015185,185.77725401065445,177.4281492176433,173.31598174202747,173.00294918102534,159.77014157934644,154.64326312297507,152.05266055236942,146.4321254534725,141.9223471788825,133.29017250291787,127.89008067223038,124.13160918708681,117.81499556889358,114.81932233388571,111.60391130134408,108.41259180840018
8,187.6726222902118,177.8880225591728,169.90236712979006,166.06311064392685,166.49933417782904,154.2140946795272,150.265342973113,147.52845250731843,142.74847540624538,137.58232315265496,129.42291814247017,123.26232232213708,119.42818475992527,113.24088471705709,110.74663262409064,107.86856097867125,104.45019776281832
9,190.43820268230743,179.89472866732925,171.74377756319123,167.85412202376784,168.87301573393646,157.0442131764165,154.09430227040127,151.02859380458733,146.932797237905,140.77402317725893,132.68083700365708,125.333680488716,121.12550428443568,114.75532196374415,112.55326482588441,109.84287870577835,106.0134707819203
10,202.19121854001224,190.275494144545,181.49855254087603,177.29900339531198,178.82560508541954,167.12557266062674,165.13644877317395,161.5678187714777,158.10233489352578,150.55794786475406,142.18101697889867,133.1572977831556,128.27457860812456,121.45445505101537,119.3977751640951,116.73050107174443,112.30730948513715
11,222.4125047967687,208.45633515149228,198.60116551464185,193.8595393863047,195.86361067895967,184.09443496275063,183.1287715605776,178.88482432982968,176.0719619688215,166.6784220469626,157.67537439592962,146.39884689271705,140.50563350373244,132.99313627775834,130.96145605301618,128.23485561488422,123.03342463912378
12,251.0027274446591,234.25576377836094,222.8500783747949,217.35308755369468,219.81905732554625,207.90688621836958,208.09238069927045,203.01388969472978,200.92529732391696,189.15718970039828,179.15437090609578,164.96872252215283,157.67648546898988,149.2534237400324,147.12905060140514,144.24839497723406,138.09541466842583
13,287.7753827547092,267.4136355215225,253.96394212274154,247.5331469572875,250.43635855238338,238.44116234126577,239.92218363310604,233.89572538305242,232.61174829600526,217.92515041823435,206.48317543454982,188.7003080309639,179.56929955000123,170.06024693883938,167.71024770712864,164.57843498645244,157.343713735503
14,331.90854384107433,307.0930696621133,291.1156127556421,283.64882009092844,286.93451806605145,275.06251467402035,277.92520623635363,270.9403947233293,270.4838842649427,252.40975411380418,238.99460602827585,217.00334042790615,205.57065533148491,194.88071727641798,192.143435660013,188.65389420159963,180.3044573236778
15,381.33480689125025,351.33774989713925,332.42907703132755,323.96629199696457,327.5325852649697,316.1353718497205,320.3003747090265,312.5293710371554,312.76920070018144,291.06664539821526,275.0363758629518,248.48421853258563,234.32894494814738,222.49826391300851,219.1769305406328,215.2104716279879,205.884377973631
16,432.16672025536013,396.5729397894422,374.52298604813495,365.32639502959944,369.0162169499741,358.5584456321492,363.65336480005317,355.5364925971005,356.0733875622061,330.93257941024416,311.56109725911375,280.5986362156051,263.4501496693849,250.71493723248446,246.58463958045422,242.01354548851614,232.09892413732234
17,478.3950539714135,437.3608727336497,412.29666055302965,402.91720886317455,406.52619661509686,397.5078283745047,402.7607138924914,395.06127338051084,395.1373802714012,367.3843351979499,343.9535570246737,309.48700793042696,289.36804390124644,276.20640786241,271.0426550151971,265.747060997966,255.93436139749267
18,512.2077697728444,466.71364291637195,439.23700584103875,430.5219297273207,433.82711188292905,426.661994938013,430.88819516350566,424.66095009069136,423.165149460981,394.37467685774703,366.3636017296525,330.20616750592853,307.57724631177757,294.7076302057781,288.34223688281895,282.243311345213,273.5034076083092
