,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
54,421716.1966481096,425109.551752766,428626.2277943844,432168.96565099736,436555.3174380753,441598.03339220316,445611.86537970405,448456.63979060046,450241.1710293401,451949.5762953885,453786.45016892574,455544.67988174665,457272.4710796717,458849.31871024147,460171.91222087474,461274.6109694095,462155.9432975208
55,417921.1999999998,421376.79999999993,424975.19999999984,428656.59999999986,433347.3999999999,438780.7999999999,443131.99999999977,446204.5999999998,448078.8999999999,449837.39999999985,451708.4999999998,453495.3999999999,455252.7999999998,456866.09999999986,458225.49999999977,459365.9999999999,460285.1999999999
56,413828.3194807111,417350.19614077295,421035.128301221,424862.2651364745,429873.2457522445,435718.58765876346,440426.38982763654,443739.68981902953,445707.66045194014,447517.70559163264,449423.93267304666,451240.51985010837,453028.9423565177,454681.09603540436,456080.47973968,457262.5768025033,458223.83438491577
57,409400.9361717579,412991.6231798147,416766.61308689066,420746.5492310008,426098.3195603779,432383.86355969065,437474.3067029524,441045.44568932103,443111.66246669553,444974.53996474575,446916.45545406477,448763.36157009937,450583.9245215247,452277.2297779868,453719.81701978744,454947.4832618268,455955.2572251257
58,404599.2031224489,408259.2321484699,412126.0937219496,416265.82075728965,421985.02049238916,428747.70563123596,434255.19866444974,438106.5466500976,440276.4342554809,442193.25154204236,444171.01189855946,446048.3933650361,447901.8355082728,449638.42550286686,451127.42443005455,452404.7613198984,453463.7328728777
59,399383.2733820932,403111.1740780834,407070.009571339,411376.4481890523,417495.74761626683,424781.19180185423,430748.51375063136,434907.67174058274,437187.50402951083,439159.188746226,441172.54556203604,443080.0834399819,444966.76433001395,446748.60748516466,448287.21456021443,449618.4529186467,450733.52568041976
60,393713.30000000005,397505.60000000027,401554.80000000016,406034.80000000005,412592.9000000002,420455.4000000003,426933.70000000007,431433.5000000001,433830.40000000014,435857.7000000002,437906.00000000023,439842.9000000002,441762.8000000003,443591.7000000002,445183.1000000002,446572.60000000027,447748.9000000002
61,387547.1493439642,391398.96834083553,395535.61358403147,400195.5124932651,407233.84544600913,415731.91456293245,422776.7984107205,427653.03562594205,430174.74589662894,432258.4444316095,434340.93390195863,436306.2659121273,438259.30675918446,440137.1587609619,441784.73815927276,443237.1650209809,444480.19901100977
62,380833.5410557231,384740.96710828604,388962.4357441615,393806.29328966205,401355.82669443823,410534.3454631228,418190.2218196057,423472.58344947646,426126.54752293765,428268.3239914635,430385.36649342394,432379.42269129044,434366.7497593213,436296.5652355121,438004.7657284066,439525.7924989832,440842.0812014102
63,373518.90809549985,377479.5917053188,381783.9611122756,386813.1178394264,394891.05521986255,404776.80908184696,413072.97602313064,418782.7734600398,421575.9062009319,423778.5513355128,425931.9321339099,427956.56651439006,429980.8693798658,431967.0323295814,433741.5642179041,435338.0474664952,436735.28388630576
