,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
10,549937.4612084783,551425.2072464094,553215.0282060892,554937.9005115086,556455.0288572338,557808.3947606265,558743.0601383471,559260.3082129189,559728.1740014405,560173.2456654483,560931.6238276517,561748.7035087583,562752.7222116987,563781.3264967605,564686.8767700075,565375.5752380253,565830.7519840162
11,517473.7249460035,518869.3352677083,520544.68199014425,522156.6870789253,523568.10512795555,524843.8544748785,525716.4124505579,526201.0267811724,526639.7458477381,527061.1570511115,527775.7732420204,528547.655558665,529491.5800144456,530462.009984642,531308.8052860142,531956.0612703717,532386.8713241981
12,483344.95351099106,484644.9386700374,486200.42495006166,487695.75027593697,488996.59381278313,490187.7942442273,490994.25049926346,491444.089255185,491851.43382948934,492248.1903442794,492916.739745647,493641.4276496079,494522.5944131264,495430.76022745227,496215.6986423526,496818.96941625915,497223.36750071193
13,451254.0252236182,452467.19633991655,453911.9823299233,455298.27409973904,456495.8251698355,457606.4522281257,458350.577011635,458767.7402941144,459145.5617687242,459520.440381236,460147.1895430173,460829.21163933893,461652.7574608005,462502.3931047379,463229.7046367702,463791.812263552,464171.2497077307
14,424014.9135943822,425159.3256796718,426513.39149770216,427808.27323327726,428918.61376060604,429960.95463316335,430652.2199319616,431041.9679475282,431395.16597689636,431753.8810060358,432348.1143561982,432997.0426247795,433774.0132972017,434574.85210134694,435254.1925677843,435782.00849915144,436140.65094872046
15,403774.089089119,404875.00691514177,406166.52216941543,407395.0354888052,408440.564691546,409433.23573959933,410085.25813318405,410455.20873687183,410790.9694048215,411141.6699751186,411716.6708042073,412346.1679363189,413092.22053569125,413858.65518156963,414503.7210958142,415007.20555141877,415351.35491815844
16,392368.522392609,393457.95362488023,394722.3551481445,395915.86095006205,396924.1432156688,397891.19438160333,398520.9997570645,398880.783410764,399208.2668845976,399561.5518250362,400134.4299564795,400762.1286950885,401497.16085971106,402247.7207832893,402875.6870565323,403367.50753114786,403705.3824208109
17,391786.4384244365,392904.7186460838,394185.9917224003,395382.9339552862,396387.1991370041,397358.66224193596,397986.99300783116,398348.4985601264,398679.1141905216,399048.7523460021,399641.40570830327,400289.90833406005,401038.90405251906,401796.81948610616,402428.830349701,402924.7363387614,403266.7379742466
18,404767.1826181421,405967.4084473834,407322.3414255828,408571.4598819453,409613.22126542026,410627.591214338,411280.5649141186,411658.9688978424,412007.4397577278,412412.1146586559,413053.7964250324,413753.26900051633,414548.8191396399,415344.0606870109,416007.11854275136,416527.3323207127,416886.97782578034
19,435675.33307502605,437032.3210888686,438539.35758600244,439906.5785963524,441041.37604175264,442151.00755641214,442863.7818779203,443279.76343410934,443666.4025842932,444133.14221288473,444865.61797866767,445658.95820634457,446546.40646478947,447419.98188253725,448150.9622254962,448723.1194188687,449119.0032627632
20,491952.94072952383,493580.3489934878,495356.5817824153,496938.27372472745,498246.789805516,499528.32894777483,500352.22699472704,500836.24898475234,501291.37407320057,501862.07986457064,502749.5012487965,503702.1733541072,504749.4349145365,505761.6123039308,506615.00238713116,507279.79574407695,507739.3452444434
21,454663.991788514,456362.10862345016,458223.73217735306,460109.15502898075,462604.5801268413,465500.8669160152,467727.8710978728,469088.67756015534,469760.4965267908,470420.311067809,471372.98719560495,472382.4183415358,473478.72674686485,474557.1441059135,475508.9212571795,476307.93681226834,476918.39322470606
22,456659.72532866255,458386.15635800955,460254.0028115757,462087.4111472274,464369.39387557947,466982.53194406704,468961.5314572715,470172.5669771173,470817.92817888485,471488.85814282345,472459.5688579691,473484.71321247314,474588.45568958693,475659.0967948192,476594.9822626014,477372.78857907356,477959.47711376357
