Spain, Exposure to risk (period 1x1), 	Last modified: 08 May 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1970          13            283339.13       293986.54       577325.67
  1970          14            275006.68       283287.39       558294.08
  1970          15            270573.23       275033.04       545606.28
  1970          16            265226.14       268298.84       533524.98
  1970          17            269911.82       274886.69       544798.52
  1970          18            258224.35       264664.05       522888.40
  1970          19            253136.23       262767.04       515903.26
  1970          20            249378.65       259935.63       509314.28
  1970          21            259440.26       268386.29       527826.55
  1970          22            261768.26       273207.25       534975.51
  1970          23            229960.23       240611.78       470572.01
  1970          24            245225.28       247694.56       492919.84
  1970          25            244385.87       238673.85       483059.72
  1970          26            236608.05       233009.36       469617.41
  1970          27            223166.65       220662.26       443828.91
  1970          28            188172.87       186062.40       374235.27
  1970          29            211847.98       210792.51       422640.49
  1970          30            207407.28       202892.18       410299.46
  1970          31            173063.71       170432.48       343496.18
  1970          32            197570.03       193057.12       390627.15
  1970          33            227279.66       218877.50       446157.16
  1970          34            241047.45       231048.14       472095.59
  1970          35            234913.74       228415.79       463329.54
  1970          36            241858.65       234906.29       476764.94
  1970          37            248617.57       243015.90       491633.48
  1970          38            238928.11       235207.39       474135.50
  1970          39            247417.82       242241.00       489658.82
  1970          40            240909.63       234240.64       475150.27
  1970          41            235522.47       228737.05       464259.53
  1970          42            231135.88       223103.97       454239.85
  1970          43            228289.19       221937.45       450226.64
  1970          44            224082.39       215884.07       439966.46
  1970          45            224615.25       215071.15       439686.40
  1970          46            217787.84       211466.37       429254.20
  1970          47            218982.49       209396.96       428379.45
  1970          48            213581.70       206624.29       420205.99
  1970          49            203823.82       193935.54       397759.35
  1970          50            199293.89       179666.11       378960.00
  1970          51            175759.09       154524.49       330283.58
  1970          52            182936.02       157208.95       340144.97
  1970          53            175502.67       151020.98       326523.64
  1970          54            174079.48       149685.91       323765.39
  1970          55            181594.03       155050.56       336644.59
  1970          56            177173.37       151381.26       328554.62
  1970          57            180762.15       154384.69       335146.84
  1970          58            173778.36       148744.68       322523.04
  1970          59            177335.19       149466.28       326801.47
  1970          60            174537.87       147381.66       321919.54
  1970          61            163460.54       142180.35       305640.89
  1970          62            162836.01       139750.85       302586.86
  1970          63            156963.19       132163.67       289126.86
  1970          64            159016.08       130989.67       290005.75
  1970          65            154631.20       124022.30       278653.50
  1970          66            147624.83       117302.20       264927.03
  1970          67            142659.72       113456.45       256116.18
  1970          68            130960.45       104428.35       235388.80
  1970          69            134616.52        99433.09       234049.61
  1970          70            127263.17        91434.71       218697.87
  1970          71            101124.17        77109.17       178233.34
  1970          72            100317.56        72849.93       173167.48
  1970          73             97515.27        69325.20       166840.46
  1970          74             95045.75        65635.50       160681.25
  1970          75             85182.64        57286.73       142469.37
  1970          76             76322.58        50222.91       126545.49
  1970          77             71701.94        46207.03       117908.97
  1970          78             62151.79        39853.05       102004.84
  1970          79             59050.94        35664.84        94715.78
  1970          80             56109.09        32515.92        88625.02
  1970          81             50411.00        28842.41        79253.41
  1970          82             43582.01        24170.32        67752.33
  1970          83             36552.46        19564.56        56117.02
  1970          84             31551.67        16260.13        47811.79
  1970          85             26515.89        13364.85        39880.73
  1970          86             21276.25        10585.06        31861.30
  1970          87             17017.46         8175.76        25193.22
  1970          88             14115.07         6371.36        20486.43
  1970          89             11651.79         4987.93        16639.72
  1970          90              9028.05         3695.87        12723.92
  1970          91              6693.91         2603.30         9297.21
  1970          92              5123.36         1909.63         7033.00
  1970          93              3830.63         1358.20         5188.83
  1970          94              2844.60          944.56         3789.15
  1970          95              2038.46          631.73         2670.19
  1970          96              1406.97          407.46         1814.43
  1970          97               932.40          260.52         1192.92
  1970          98               599.56          152.49          752.06
  1970          99               363.72           78.31          442.02
  1970         100               215.48           42.70          258.18
  1970         101               129.60           25.38          154.98
  1970         102                75.06           15.32           90.38
  1970         103                41.78            8.20           49.98
  1970         104                23.73            4.13           27.86
  1970         105                12.85            2.54           15.40
  1970         106                 6.61            1.63            8.24
  1970         107                 3.69            1.07            4.76
  1970         108                 2.46            0.83            3.28
  1970         109                 2.22            0.67            2.89
  1970         110+                6.34            2.04            8.37
  1971           0            318047.69       336244.69       654292.38
  1971           1            310129.58       327326.09       637455.67
  1971           2            306578.12       323860.76       630438.88
  1971           3            316696.21       333088.73       649784.93
  1971           4            317464.40       332078.74       649543.13
  1971           5            318901.80       333882.30       652784.09
  1971           6            323274.45       339279.73       662554.17
  1971           7            321369.88       336646.69       658016.56
  1971           8            311868.81       326510.85       638379.66
  1971           9            304406.14       319596.21       624002.35
  1971          10            306138.18       320128.46       626266.63
  1971          11            306799.26       319320.33       626119.59
  1971          12            299901.98       313119.78       613021.76
  1971          13            296118.39       308753.15       604871.54
  1971          14            282892.64       293223.51       576116.15
  1971          15            274459.31       282170.53       556629.84
  1971          16            269906.12       273789.08       543695.20
  1971          17            264520.81       267289.65       531810.46
  1971          18            268850.49       273826.02       542676.51
  1971          19            256971.17       263490.67       520461.84
  1971          20            252071.27       261852.36       513923.62
  1971          21            248427.79       258438.36       506866.16
  1971          22            258181.74       266260.35       524442.09
  1971          23            260410.00       271089.40       531499.40
  1971          24            229255.29       239081.86       468337.15
  1971          25            244325.66       245470.67       489796.33
  1971          26            242980.38       237021.35       480001.73
  1971          27            235499.57       231754.67       467254.24
  1971          28            222085.96       219085.87       441171.83
  1971          29            187494.79       185396.26       372891.05
  1971          30            211416.35       209853.79       421270.14
  1971          31            205864.01       200804.48       406668.49
  1971          32            173278.04       167486.38       340764.42
  1971          33            197019.91       192890.88       389910.79
  1971          34            226800.64       218264.25       445064.89
  1971          35            240328.83       230713.76       471042.59
  1971          36            234412.09       227903.90       462315.99
  1971          37            241365.87       234685.83       476051.70
  1971          38            247885.15       242419.27       490304.41
  1971          39            238534.41       234914.51       473448.92
  1971          40            246791.32       241777.68       488569.00
  1971          41            240520.86       233718.98       474239.85
  1971          42            235416.70       228385.65       463802.35
  1971          43            230341.81       222278.32       452620.12
  1971          44            227957.73       221536.58       449494.30
  1971          45            223613.84       215289.85       438903.69
  1971          46            223811.75       214256.47       438068.21
  1971          47            217469.02       210796.40       428265.42
  1971          48            218327.95       208512.66       426840.61
  1971          49            212744.95       205614.50       418359.44
  1971          50            202889.10       192645.51       395534.61
  1971          51            198290.38       178369.51       376659.89
  1971          52            175240.43       153575.03       328815.46
  1971          53            182056.62       156009.43       338066.05
  1971          54            174679.76       149643.33       324323.09
  1971          55            173306.55       148403.52       321710.06
  1971          56            180683.26       153602.96       334286.22
  1971          57            176271.39       149877.65       326149.04
  1971          58            179494.54       152369.68       331864.23
  1971          59            172762.27       146913.55       319675.82
  1971          60            175788.68       147170.20       322958.88
  1971          61            173099.79       144999.93       318099.72
  1971          62            162233.50       139464.73       301698.23
  1971          63            161412.34       136991.15       298403.49
  1971          64            155218.33       129246.50       284464.82
  1971          65            157076.06       127892.53       284968.58
  1971          66            152215.62       120302.83       272518.45
  1971          67            145359.30       113846.73       259206.03
  1971          68            139791.45       109645.22       249436.67
  1971          69            127946.72       100523.40       228470.12
  1971          70            131172.67        95137.25       226309.92
  1971          71            123148.36        87112.48       210260.84
  1971          72             98191.27        73195.90       171387.17
  1971          73             96261.59        68554.97       164816.55
  1971          74             93289.62        64851.29       158140.91
  1971          75             90100.02        60954.01       151054.03
  1971          76             80314.76        52787.09       133101.84
  1971          77             71691.90        45952.57       117644.47
  1971          78             66824.15        42014.76       108838.91
  1971          79             57611.43        35894.21        93505.64
  1971          80             55401.21        31845.43        87246.64
  1971          81             51296.46        28799.73        80096.19
  1971          82             45573.27        25260.47        70833.74
  1971          83             38798.14        20813.87        59612.01
  1971          84             32044.22        16563.19        48607.41
  1971          85             27279.72        13575.80        40855.52
  1971          86             22648.55        11075.14        33723.70
  1971          87             17864.36         8591.09        26455.45
  1971          88             14059.05         6462.05        20521.10
  1971          89             11538.71         4948.59        16487.30
  1971          90              9340.04         3800.38        13140.42
  1971          91              7145.38         2778.50         9923.88
  1971          92              5192.12         1901.68         7093.80
  1971          93              3842.69         1364.28         5206.97
  1971          94              2788.03          956.70         3744.73
  1971          95              2040.60          652.85         2693.45
  1971          96              1456.10          428.53         1884.64
  1971          97               964.19          264.37         1228.56
  1971          98               624.30          166.16          790.46
  1971          99               378.55           88.64          467.19
  1971         100               217.14           44.27          261.40
  1971         101               129.91           25.38          155.29
  1971         102                80.24           14.67           94.90
  1971         103                47.28            8.63           55.91
  1971         104                24.85            5.06           29.92
  1971         105                11.92            2.97           14.89
  1971         106                 4.99            1.65            6.65
  1971         107                 1.92            0.72            2.65
  1971         108                 1.26            0.23            1.49
  1971         109                 1.34            0.12            1.46
  1971         110+                5.66            1.89            7.56
  1972           0            321922.90       340074.89       661997.79
  1972           1            316164.41       333838.72       650003.14
  1972           2            310722.95       328004.14       638727.09
  1972           3            307339.77       324584.03       631923.80
  1972           4            317171.65       333492.84       650664.49
  1972           5            318420.65       333339.54       651760.18
  1972           6            319916.15       335216.40       655132.55
  1972           7            323756.27       339598.75       663355.02
  1972           8            321854.09       336952.90       658806.99
  1972           9            312213.72       326777.33       638991.05
  1972          10            304742.93       319529.40       624272.33
  1972          11            306177.49       319091.93       625269.42
  1972          12            306469.63       317566.82       624036.45
  1972          13            299400.38       311618.25       611018.64
  1972          14            295204.77       307236.32       602441.09
  1972          15            281809.80       291584.14       573393.94
  1972          16            273161.55       280418.40       553579.95
  1972          17            268404.15       272315.61       540719.76
  1972          18            262700.68       266056.20       528756.88
  1972          19            266628.08       272174.95       538803.03
  1972          20            255190.02       262012.30       517202.32
  1972          21            250793.68       260523.00       511316.68
  1972          22            247427.37       256638.57       504065.94
  1972          23            257322.09       264104.64       521426.73
  1972          24            260153.45       269327.00       529480.45
  1972          25            229432.46       237904.08       467336.54
  1972          26            243958.04       244454.71       488412.76
  1972          27            242583.54       236863.94       479447.48
  1972          28            235448.42       231972.38       467420.80
  1972          29            222232.30       219500.82       441733.12
  1972          30            187909.90       186109.89       374019.80
  1972          31            210824.47       209356.98       420181.45
  1972          32            205496.72       200640.23       406136.95
  1972          33            174084.35       168612.34       342696.69
  1972          34            197147.33       193132.74       390280.07
  1972          35            226733.17       218351.23       445084.40
  1972          36            240048.32       230611.19       470659.52
  1972          37            234378.07       227949.96       462328.04
  1972          38            241329.31       234731.85       476061.16
  1972          39            247667.36       242248.87       489916.23
  1972          40            238570.43       234876.16       473446.59
  1972          41            246469.98       241321.56       487791.54
  1972          42            240074.71       233144.10       473218.82
  1972          43            235293.28       228071.61       463364.90
  1972          44            229978.75       221800.72       451779.46
  1972          45            227724.45       221069.03       448793.48
  1972          46            223152.98       214617.38       437770.36
  1972          47            223378.52       213591.77       436970.29
  1972          48            217189.74       210175.64       427365.38
  1972          49            217592.70       207559.07       425151.78
  1972          50            212091.57       204451.69       416543.26
  1972          51            201987.06       191291.40       393278.46
  1972          52            197457.18       177153.77       374610.95
  1972          53            174864.74       152631.94       327496.69
  1972          54            181234.26       154659.91       335894.17
  1972          55            174144.96       148432.78       322577.74
  1972          56            172741.15       147122.56       319863.71
  1972          57            179830.78       152021.68       331852.46
  1972          58            175388.72       148147.80       323536.51
  1972          59            178523.66       150473.39       328997.04
  1972          60            171748.49       144986.84       316735.33
  1972          61            174284.88       144811.40       319096.28
  1972          62            171486.67       142315.36       313802.03
  1972          63            160934.91       136763.03       297697.94
  1972          64            159713.87       134059.47       293773.34
  1972          65            153187.83       126013.71       279201.53
  1972          66            154471.97       124126.37       278598.34
  1972          67            149341.49       116415.64       265757.14
  1972          68            142453.77       109966.57       252420.34
  1972          69            136718.62       105618.92       242337.54
  1972          70            124957.89        96432.20       221390.09
  1972          71            127362.65        90718.85       218081.50
  1972          72            119156.19        82588.87       201745.06
  1972          73             94810.64        68935.32       163745.96
  1972          74             92280.42        64161.27       156441.69
  1972          75             89026.93        60387.83       149414.75
  1972          76             85469.79        56351.25       141821.03
  1972          77             75744.90        48402.99       124147.88
  1972          78             67116.38        41751.59       108867.97
  1972          79             62129.39        37839.27        99968.66
  1972          80             56468.18        32439.32        88907.50
  1972          81             50659.29        28186.86        78846.15
  1972          82             46411.20        25217.60        71628.80
  1972          83             40642.83        21800.21        62443.04
  1972          84             34146.43        17691.01        51837.45
  1972          85             27694.04        13809.27        41503.31
  1972          86             23328.48        11175.00        34503.48
  1972          87             19134.43         8967.89        28102.32
  1972          88             14831.73         6799.01        21630.74
  1972          89             11437.87         5015.81        16453.68
  1972          90              9231.09         3798.61        13029.70
  1972          91              7400.70         2868.31        10269.01
  1972          92              5562.04         2049.59         7611.62
  1972          93              3891.25         1352.44         5243.69
  1972          94              2836.58          964.35         3800.93
  1972          95              2024.13          659.06         2683.19
  1972          96              1456.33          439.23         1895.56
  1972          97              1005.61          283.01         1288.62
  1972          98               656.63          171.37          827.99
  1972          99               398.53          102.90          501.43
  1972         100               227.14           52.91          280.04
  1972         101               133.42           27.24          160.66
  1972         102                84.33           16.24          100.57
  1972         103                51.29            8.91           60.20
  1972         104                27.92            4.41           32.34
  1972         105                13.24            2.26           15.50
  1972         106                 4.98            1.23            6.21
  1972         107                 1.34            0.70            2.03
  1972         108                 0.15            0.31            0.46
  1972         109                 0.31            0.10            0.41
  1972         110+                5.23            1.50            6.73
  1973           0            323082.38       341176.02       664258.40
  1973           1            320141.92       337892.16       658034.08
  1973           2            316226.28       334110.76       650337.04
  1973           3            311430.40       328814.92       640245.33
  1973           4            308170.59       325379.86       633550.45
  1973           5            317689.14       333947.58       651636.72
  1973           6            319399.27       334624.25       654023.52
  1973           7            320946.66       336559.12       657505.77
  1973           8            324248.87       339927.66       664176.53
  1973           9            322355.91       337275.90       659631.81
  1973          10            312572.58       327059.10       639631.68
  1973          11            305078.13       319467.61       624545.74
  1973          12            306218.08       318058.91       624276.99
  1973          13            306141.08       315820.16       621961.24
  1973          14            298897.07       310105.40       609002.47
  1973          15            294291.17       305692.00       599983.17
  1973          16            280722.25       289908.86       570631.11
  1973          17            271861.07       278624.78       550485.85
  1973          18            266897.20       270798.29       537695.48
  1973          19            260865.13       264780.62       525645.75
  1973          20            264388.55       270491.57       534880.12
  1973          21            253405.27       260546.34       513951.61
  1973          22            249516.47       259211.81       508728.29
  1973          23            246423.71       254823.09       501246.80
  1973          24            256463.07       261924.75       518387.83
  1973          25            259891.78       267564.85       527456.62
  1973          26            229595.21       236731.15       466326.37
  1973          27            243576.05       243447.59       487023.64
  1973          28            242180.53       236730.48       478911.02
  1973          29            235399.80       232201.85       467601.65
  1973          30            222377.80       219911.61       442289.41
  1973          31            188311.51       186808.51       375120.02
  1973          32            210211.00       208832.11       419043.11
  1973          33            205111.87       200459.87       405571.74
  1973          34            174887.83       169744.59       344632.42
  1973          35            197271.33       193375.16       390646.49
  1973          36            226639.46       218417.56       445057.01
  1973          37            239747.09       230480.50       470227.58
  1973          38            234337.54       227964.49       462302.03
  1973          39            241291.93       234741.64       476033.56
  1973          40            247444.85       242038.94       489483.79
  1973          41            238594.52       234825.96       473420.48
  1973          42            246135.86       240827.40       486963.26
  1973          43            239622.64       232527.02       472149.66
  1973          44            235178.81       227752.07       462930.88
  1973          45            229602.61       221295.99       450898.59
  1973          46            227480.85       220562.74       448043.58
  1973          47            222660.29       213871.61       436531.90
  1973          48            222919.50       212828.59       435748.09
  1973          49            216916.34       209475.50       426391.84
  1973          50            216834.33       206527.27       423361.60
  1973          51            211430.10       203216.71       414646.82
  1973          52            201054.69       189819.54       390874.23
  1973          53            196591.67       175834.93       372426.60
  1973          54            174450.99       151634.65       326085.64
  1973          55            180384.44       153230.75       333615.19
  1973          56            173591.18       147128.94       320720.12
  1973          57            172109.26       145734.66       317843.93
  1973          58            178908.66       150340.50       329249.16
  1973          59            174430.14       146337.22       320767.36
  1973          60            177467.19       148465.95       325933.14
  1973          61            170691.31       142933.07       313624.38
  1973          62            172725.47       142299.60       315025.07
  1973          63            169746.14       139459.84       309205.97
  1973          64            159527.00       133972.51       293499.51
  1973          65            157874.66       130969.64       288844.30
  1973          66            151064.82       122645.78       273710.60
  1973          67            151753.20       120259.05       272012.25
  1973          68            146251.52       112407.77       258659.29
  1973          69            139407.32       106048.75       245456.07
  1973          70            133461.03       101515.23       234976.26
  1973          71            121825.07        92322.35       214147.42
  1973          72            123335.85        86223.98       209559.83
  1973          73            114875.49        77920.38       192795.87
  1973          74             91322.05        64724.92       156046.97
  1973          75             88193.24        59908.98       148102.22
  1973          76             84599.02        56065.83       140664.85
  1973          77             80729.96        51905.76       132635.72
  1973          78             71055.65        44139.53       115195.18
  1973          79             62483.54        37695.59       100179.14
  1973          80             58594.78        33532.99        92127.77
  1973          81             51737.45        28811.20        80548.65
  1973          82             45811.43        24680.51        70491.94
  1973          83             41435.41        21763.74        63199.14
  1973          84             35802.56        18569.36        54371.92
  1973          85             29615.48        14832.77        44448.26
  1973          86             23677.31        11373.74        35051.05
  1973          87             19666.18         9076.13        28742.31
  1973          88             15930.03         7164.45        23094.48
  1973          89             12126.90         5308.72        17435.62
  1973          90              9116.98         3869.89        12986.87
  1973          91              7278.09         2889.34        10167.42
  1973          92              5762.42         2145.45         7907.87
  1973          93              4203.54         1495.26         5698.80
  1973          94              2861.10          945.72         3806.82
  1973          95              2054.91          670.51         2725.42
  1973          96              1417.30          457.26         1874.56
  1973          97              1009.52          301.83         1311.35
  1973          98               697.85          194.07          891.92
  1973          99               431.36          115.28          546.63
  1973         100               251.17           67.09          318.26
  1973         101               148.63           36.27          184.89
  1973         102                88.96           19.82          108.77
  1973         103                53.00           11.73           64.73
  1973         104                30.94            5.39           36.33
  1973         105                16.14            1.86           18.00
  1973         106                 6.69            0.57            7.26
  1973         107                 2.12            0.23            2.36
  1973         108                 0.53            0.20            0.73
  1973         109                 0.01            0.08            0.09
  1973         110+                3.51            1.00            4.51
  1974           0            323874.59       341475.74       665350.33
  1974           1            321304.60       339080.57       660385.17
  1974           2            320112.02       338099.17       658211.19
  1974           3            316414.17       334503.29       650917.45
  1974           4            312206.57       329698.26       641904.83
  1974           5            309046.27       326204.15       635250.41
  1974           6            318236.18       334418.66       652654.84
  1974           7            320392.37       335925.24       656317.61
  1974           8            321985.69       337918.94       659904.63
  1974           9            324751.74       340274.58       665026.32
  1974          10            322871.32       337606.62       660477.94
  1974          11            312941.77       327348.75       640290.51
  1974          12            305414.65       319413.22       624827.88
  1974          13            306252.76       317024.61       623277.36
  1974          14            305806.28       314041.95       619848.23
  1974          15            298389.54       308548.02       606937.56
  1974          16            293371.08       304116.78       597487.86
  1974          17            279630.61       288204.56       567835.16
  1974          18            270554.44       276787.36       547341.81
  1974          19            265376.64       269236.04       534612.68
  1974          20            259020.07       263477.24       522497.31
  1974          21            262155.82       268815.84       530971.66
  1974          22            251630.89       259083.12       510714.01
  1974          23            248240.37       257879.88       506120.25
  1974          24            245422.93       252986.37       498409.30
  1974          25            255607.61       259751.50       515359.11
  1974          26            259623.66       265819.65       525443.31
  1974          27            229756.57       235561.05       465317.62
  1974          28            243211.43       242447.92       485659.35
  1974          29            241795.36       236596.17       478391.54
  1974          30            235347.48       232418.98       467766.45
  1974          31            222517.30       220315.84       442833.15
  1974          32            188704.14       187497.03       376201.17
  1974          33            209589.71       208283.34       417873.05
  1974          34            204737.86       200268.38       405006.25
  1974          35            175689.14       170864.23       346553.37
  1974          36            197370.56       193582.95       390953.51
  1974          37            226529.25       218445.03       444974.28
  1974          38            239445.04       230308.51       469753.55
  1974          39            234300.02       227931.01       462231.03
  1974          40            241229.54       234681.62       475911.16
  1974          41            247196.37       241787.31       488983.68
  1974          42            238607.00       234730.72       473337.72
  1974          43            245775.94       240262.08       486038.01
  1974          44            239156.25       231877.60       471033.84
  1974          45            235027.42       227383.33       462410.75
  1974          46            229179.36       220715.31       449894.67
  1974          47            227191.96       219966.36       447158.32
  1974          48            222135.56       213006.56       435142.13
  1974          49            222413.69       211954.00       434367.69
  1974          50            216556.53       208675.64       425232.17
  1974          51            216039.24       205381.03       421420.28
  1974          52            210722.06       201807.43       412529.49
  1974          53            200063.79       188194.17       388257.96
  1974          54            195676.33       174392.84       370069.17
  1974          55            174009.66       150502.25       324511.92
  1974          56            179476.25       151637.17       331113.43
  1974          57            172941.77       145645.78       318587.55
  1974          58            171396.08       144185.40       315581.48
  1974          59            177885.00       148496.52       326381.52
  1974          60            173366.95       144355.97       317722.93
  1974          61            176322.56       146297.88       322620.44
  1974          62            169482.22       140658.12       310140.34
  1974          63            170925.30       139497.17       310422.47
  1974          64            167808.53       136374.80       304183.33
  1974          65            157914.33       130881.39       288795.72
  1974          66            155869.41       127637.72       283507.13
  1974          67            148741.40       119082.40       267823.80
  1974          68            148774.50       116130.16       264904.65
  1974          69            143011.32       108106.35       251117.68
  1974          70            136103.59       101763.86       237867.45
  1974          71            129922.26        97097.69       227019.95
  1974          72            118283.93        87816.40       206100.33
  1974          73            118829.29        81376.15       200205.44
  1974          74            110264.82        73107.31       183372.13
  1974          75             87453.09        60337.80       147790.89
  1974          76             83691.70        55441.61       139133.31
  1974          77             79869.78        51607.69       131477.47
  1974          78             75648.53        47348.96       122997.48
  1974          79             66027.56        39849.87       105877.44
  1974          80             59510.70        34100.28        93610.98
  1974          81             53589.92        29740.51        83330.43
  1974          82             46753.94        25195.91        71949.85
  1974          83             40793.67        21185.07        61978.74
  1974          84             36461.03        18479.50        54940.53
  1974          85             31020.26        15571.59        46591.85
  1974          86             25391.85        12278.46        37670.31
  1974          87             19874.84         9210.29        29085.13
  1974          88             16265.44         7246.71        23512.15
  1974          89             13028.74         5601.17        18629.91
  1974          90              9680.17         4051.20        13731.36
  1974          91              7139.91         2924.65        10064.55
  1974          92              5641.76         2151.16         7792.93
  1974          93              4348.53         1564.49         5913.02
  1974          94              3106.56         1061.05         4167.62
  1974          95              2043.32          644.53         2687.85
  1974          96              1429.41          467.42         1896.83
  1974          97               956.82          313.11         1269.93
  1974          98               687.79          213.56          901.35
  1974          99               457.18          135.62          592.79
  1974         100               271.23           77.94          349.16
  1974         101               161.72           48.28          210.00
  1974         102                95.53           25.73          121.25
  1974         103                56.26           14.90           71.16
  1974         104                33.07            8.29           41.36
  1974         105                17.37            3.67           21.04
  1974         106                 8.08            1.43            9.52
  1974         107                 3.31            0.34            3.65
  1974         108                 1.28            0.00            1.28
  1974         109                 0.39            0.00            0.39
  1974         110+                1.53            0.51            2.05
  1975           0            326150.86       345800.66       671951.52
  1975           1            321318.01       338698.57       660016.58
  1975           2            320806.94       338578.55       659385.49
  1975           3            319878.79       337759.02       657637.81
  1975           4            316343.49       334287.19       650630.68
  1975           5            312873.60       330272.65       643146.24
  1975           6            309941.34       327062.78       637004.11
  1975           7            318788.97       334922.89       653711.86
  1975           8            321398.11       337248.40       658646.51
  1975           9            323030.21       339288.02       662318.23
  1975          10            325433.24       340975.12       666408.36
  1975          11            323713.79       338630.57       662344.36
  1975          12            313608.20       328302.80       641910.99
  1975          13            306055.92       319988.76       626044.68
  1975          14            306591.79       316586.87       623178.66
  1975          15            306811.87       314994.76       621806.63
  1975          16            300265.88       311890.34       612156.21
  1975          17            294794.85       307358.94       602153.79
  1975          18            280771.42       291052.46       571823.88
  1975          19            271400.08       279324.09       550724.17
  1975          20            266865.67       269238.50       536104.17
  1975          21            261047.08       260876.96       521924.04
  1975          22            263824.64       265824.33       529648.98
  1975          23            253600.37       256344.02       509944.39
  1975          24            250689.36       255273.70       505963.06
  1975          25            247129.31       253705.87       500835.18
  1975          26            256537.62       264315.02       520852.64
  1975          27            261187.97       270935.11       532123.08
  1975          28            231544.26       240489.69       472033.94
  1975          29            244553.27       247737.41       492290.68
  1975          30            242742.02       241362.69       484104.71
  1975          31            236236.76       236147.75       472384.51
  1975          32            223549.39       224026.69       447576.08
  1975          33            189860.92       190997.71       380858.63
  1975          34            209824.00       210860.16       420684.16
  1975          35            205170.40       202400.22       407570.63
  1975          36            177187.61       172999.79       350187.40
  1975          37            198256.76       194923.02       393179.78
  1975          38            227334.44       219744.62       447079.06
  1975          39            240082.53       231467.82       471550.34
  1975          40            234823.10       229213.34       464036.44
  1975          41            241405.86       236001.50       477407.35
  1975          42            247167.86       242922.71       490090.57
  1975          43            238832.41       235976.30       474808.71
  1975          44            245644.14       241121.29       486765.42
  1975          45            238756.70       232448.39       471205.09
  1975          46            234846.46       228090.51       462936.97
  1975          47            228696.86       221128.36       449825.23
  1975          48            226836.47       220359.42       447195.89
  1975          49            221539.92       213100.72       434640.64
  1975          50            221732.16       211535.17       433267.34
  1975          51            215970.57       207798.80       423769.37
  1975          52            214995.54       204118.88       419114.43
  1975          53            209736.63       200288.30       410024.93
  1975          54            198866.50       186501.79       385368.29
  1975          55            194160.88       172524.97       366685.85
  1975          56            172649.71       148654.78       321304.49
  1975          57            177606.10       149271.53       326877.63
  1975          58            171383.91       143461.40       314845.31
  1975          59            169750.48       141895.86       311646.34
  1975          60            175817.86       145885.79       321703.65
  1975          61            171201.00       141694.24       312895.25
  1975          62            174008.64       143355.37       317364.01
  1975          63            167109.54       137571.85       304681.39
  1975          64            168007.25       135975.52       303982.77
  1975          65            164718.75       132363.94       297082.69
  1975          66            155308.96       126771.32       282080.27
  1975          67            152764.79       123220.90       275985.69
  1975          68            145371.91       114476.73       259848.64
  1975          69            144852.93       110968.60       255821.53
  1975          70            138575.85       102783.67       241359.52
  1975          71            131659.99        96609.79       228269.78
  1975          72            125215.17        91705.52       216920.69
  1975          73            113596.60        82413.84       196010.44
  1975          74            113426.29        75946.04       189372.33
  1975          75            104644.81        67763.39       172408.19
  1975          76             83196.79        55629.66       138826.45
  1975          77             78635.70        50619.88       129255.58
  1975          78             74549.37        46884.45       121433.81
  1975          79             69948.59        42587.71       112536.29
  1975          80             62330.74        35657.37        97988.10
  1975          81             54241.54        30072.30        84313.84
  1975          82             48429.38        25908.43        74337.80
