"","1816","1817","1818","1819","1820","1821","1822","1823","1824","1825","1826","1827","1828","1829","1830","1831","1832","1833","1834","1835","1836","1837","1838","1839","1840","1841","1842","1843","1844","1845","1846","1847","1848","1849","1850","1851","1852","1853","1854","1855","1856","1857","1858","1859","1860","1861","1862","1863","1864","1865","1866","1867","1868","1869","1870","1871","1872","1873","1874","1875","1876","1877","1878","1879","1880","1881","1882"
"X21",0.00998918338786332,0.0095223840717499,0.00971611574575004,0.010206938636017,0.00939058450107551,0.00927008935016686,0.00984632264950186,0.00937264000942739,0.00928674532851623,0.00963422318360257,0.0102260368335074,0.00925433911069656,0.0100301399219506,0.00983480156780409,0.00947355869705218,0.0110131931999698,0.0121193350519065,0.0104103837805519,0.0114983510572925,0.00992839364498093,0.00842307678456352,0.0100177079617367,0.0104016292048224,0.00997230189214944,0.0116581471289019,0.0129113779559303,0.0120727636572363,0.0106526711405729,0.00974333037620243,0.00925440829580593,0.0109491943075575,0.0112982623270331,0.0111936218919841,0.0124467757585927,0.00839739048443347,0.00844869412459327,0.00863082535073505,0.00938046988185523,0.0143886367891984,0.0203735426371361,0.0144321669452866,0.0101660472473041,0.00891156741609656,0.0116213795921934,0.00886783187358411,0.00878663203916637,0.00848831696805415,0.00814694371971416,0.00803404122991029,0.0090097666885136,0.00863986057810682,0.00804421893153001,0.00908215179199636,0.0086661924129975,0.0172168387658104,0.0332365411064788,0.00899912653982187,0.00915557913281736,0.00806799689094086,0.00913969234640271,0.0093721651176444,0.00829569405203357,0.00809916323656045,0.00801100336211532,0.00841061908401259,0.0085351249731008,0.00832395787524466
"X22",0.0113181878247012,0.0101803500794944,0.0101312000171086,0.010348144684421,0.0098822129337527,0.00974562169201369,0.0105086022826984,0.0102314109945686,0.00964867065028747,0.00961607349793031,0.0104107982975551,0.00959937119778538,0.0100677669818813,0.0108685338329977,0.0101463805817906,0.0127807144391931,0.0136325586088792,0.0114860359819682,0.012123819031787,0.0108006600019313,0.00906722499074945,0.01114139450118,0.011583835335528,0.0110524833372533,0.0136253712229514,0.0155678947285563,0.0142651698639053,0.012072681740136,0.0109050144248012,0.0103354645521579,0.0123550054391956,0.0128662609576824,0.0129851473177835,0.0139427994076977,0.00916241680428241,0.00901807668267986,0.00915920845521202,0.0104499942354953,0.0172619083775201,0.0263932481591984,0.0175686438162858,0.0112422037983528,0.00951405900732799,0.0132402646907236,0.0100542831013538,0.00953521749081017,0.00936514235561934,0.00894856740913076,0.00871496036150069,0.0098079522385343,0.00917941379467989,0.00861527509163077,0.00980895275245592,0.00929337968088523,0.0203964346884956,0.0429660525696338,0.0103117162608713,0.010438139684018,0.00903258319327714,0.0105310598620554,0.0109029456844765,0.00938472675480981,0.00912393587560441,0.00898883807293591,0.00973225810816572,0.0098261435190887,0.00911993208253463
"X23",0.0124170488192622,0.011016216538529,0.0108262455601137,0.0108890922978642,0.010650922156413,0.0104535072290087,0.0112813739861596,0.0111278049698389,0.0102355714833812,0.00980942789743265,0.0108416251542602,0.0101204420288935,0.0103128508350112,0.0119517315484573,0.0109474433207455,0.0143434877944493,0.0150920604306785,0.0126323593658157,0.0130987668885392,0.0117729538534896,0.0098052273637079,0.0122031325249537,0.0127631748090536,0.0120453752779999,0.015088905274927,0.0174545057711162,0.0157689882688525,0.0132626777155614,0.0117372248422333,0.0112401110566057,0.0133444660006398,0.0138240687914676,0.0142181315894731,0.0153301440541137,0.00991475930750671,0.0097194947087081,0.00979399363074707,0.011266094893358,0.0191557090073508,0.0296745223531074,0.0193188650285692,0.0120069323617983,0.0101194313085387,0.0145849700787151,0.0109761887365735,0.0102220358493727,0.010025460559532,0.00964974755650556,0.00924380213175014,0.0105098948543383,0.0096208969941093,0.00902897939518696,0.0102494101754035,0.00973223848557329,0.0216498701884132,0.0476969803119418,0.0112472460267601,0.0112801487572405,0.00958116696355988,0.011316241545809,0.0117596597706332,0.00998398184799052,0.00975420627000451,0.00960999593348346,0.0108270558610429,0.0108726042696351,0.00966342706020539
"X24",0.0129065429589655,0.0115235500884678,0.0111521597466708,0.0111179407815721,0.0107863026529828,0.0107691416660769,0.0114819388106302,0.0112581641523635,0.010669656158852,0.010006430692672,0.011294321159351,0.010615437352375,0.0107053223705689,0.0124227105970702,0.0114341060986501,0.0146160713047336,0.0156880836219835,0.0131370063023164,0.0135811702976246,0.0123926975322423,0.0104068868525225,0.0128078529198379,0.013409592557024,0.0124973433942506,0.0153978603063848,0.0177955004293665,0.0159031213149977,0.0135674281909061,0.0119080270291976,0.0115786598740041,0.0135351481158068,0.0138512588088589,0.0143820697126977,0.0160687503065972,0.0104025173840028,0.010219413774387,0.010290677890265,0.0115203420507069,0.0192437973701393,0.0291620072372672,0.0190596567473184,0.0119813718494655,0.0102442006330636,0.0143158131703636,0.0110495581465485,0.0102537026734473,0.0100494091949765,0.00988631834222053,0.00945284906223468,0.010799575923095,0.00985542326180742,0.00913270152284141,0.0102708822637866,0.0098658303074158,0.020907400256216,0.0462943582194708,0.0115704705223083,0.0114687728104655,0.00964547567840729,0.0112909287465512,0.0116372910569861,0.0100161561646999,0.00988547518972799,0.00979305467913147,0.0112417887128057,0.0112566695373904,0.00988245748535233
"X25",0.0127436262926694,0.0113083446001043,0.0106696594110819,0.010512080081061,0.0100318564051957,0.010299253885326,0.0108658307337365,0.010454698813758,0.0105413379430694,0.00971751201285934,0.0113397133860049,0.0108093075757238,0.0108534290667166,0.0119636111266974,0.0112839241164971,0.0134275841837624,0.0151471414060108,0.0126499355203139,0.0129782525139136,0.0123518051950018,0.0106821384666132,0.012800311395035,0.0132867956332591,0.012252367847334,0.0146227435509967,0.0167952595728729,0.0148418791043946,0.0128704265308561,0.0114622319659225,0.0112763091997396,0.0129929603054721,0.0131533257499283,0.0136318017843535,0.0160286091644898,0.0105155920036975,0.0102331769123914,0.0104330513633105,0.0112036777245512,0.017859476048331,0.0260636925159152,0.0173514282002023,0.0111942851988426,0.00975413174681788,0.0126563956610916,0.0102528062377905,0.00957110804424881,0.00943791649475468,0.00955478143161663,0.00934811646874111,0.0105758002344569,0.00988475904201806,0.00892811865661717,0.00995431615119241,0.00973568599168247,0.0191014031037434,0.0410892822182022,0.0113970495830988,0.0111460535838343,0.00941016223424626,0.0107017225357477,0.0108113238307403,0.00971029138310994,0.00969280156883973,0.00968248659789776,0.0108995757992926,0.0109236568160206,0.00987110630682862
"X26",0.0121583044701232,0.0105351283909767,0.009906747431792,0.0100093775304839,0.00929297648970485,0.00950746049725323,0.00998613720934474,0.00942491167008943,0.00993026400587469,0.00941532886105074,0.0108841576181588,0.010580082812119,0.0105311228853458,0.010917782075196,0.0106154551920714,0.0116464056128718,0.0139345996836019,0.0115385937820457,0.0118929862567371,0.0117303520233822,0.0105856451420275,0.0123119963652016,0.012572045632636,0.0115150313554009,0.0133131919093632,0.0151916413153349,0.0132667256506328,0.0116242788283855,0.0106966380537925,0.0105609179985969,0.0120703639454679,0.0121713515942834,0.0124890343363017,0.0154650819959421,0.0103179516161768,0.00977626872534209,0.0101848665163004,0.0105461929871996,0.0159279222540041,0.022247630605668,0.0151826293256163,0.010124931038207,0.00903712591822201,0.0110390728877524,0.00911283175733761,0.00872499370560053,0.00859196375635731,0.00887867278481023,0.00905829213579651,0.0100063959765034,0.00978873821645062,0.00854734354928677,0.00948991622465414,0.00947253646850275,0.0172082829196833,0.0351344087366807,0.0110089158713564,0.0106100636983405,0.00911915238274054,0.00994744903153991,0.00981052965842073,0.00935554169889117,0.00943167850673968,0.00949811951460377,0.0101043631923518,0.0101711369169358,0.00979243900307804
"X27",0.0114040665894214,0.00972265336233538,0.00946124384934775,0.0098737882343612,0.00900293120787863,0.00898274764156349,0.00940803394493606,0.00877903061538375,0.00929117343227773,0.00932696411801373,0.0103048890351555,0.0100631100044587,0.0100600528851491,0.00989057174013994,0.00984117696292856,0.0101913199580068,0.0127276321358382,0.0104515351266708,0.0111566216465055,0.0108742790272195,0.0101932306462726,0.0115664603983802,0.0116040672804268,0.010610066344637,0.0119529958092802,0.0135228092508703,0.0117374102498043,0.0103831587071019,0.00989363892090023,0.00972321730195312,0.0110905379152196,0.0112228592861335,0.0113662144520544,0.0146733430209132,0.00993807753169205,0.00912407135381344,0.00968673016856926,0.00980284794192641,0.0141451644278604,0.0187455260754333,0.0131808694872596,0.00924579489784988,0.00851776194019721,0.0102046645399504,0.00817152687310691,0.00817817351808985,0.00791535140565517,0.0081869184950356,0.00870897342713639,0.00936422650726862,0.00963592856842209,0.00814677096370049,0.00903563401247763,0.00918321605204266,0.0156128174895798,0.029992960015303,0.0105728370453045,0.0100558575079922,0.00887233678653109,0.00927844251665525,0.00900986276613874,0.00906580895488996,0.00921054823177452,0.00933801725779798,0.00925300575557312,0.00937488024306921,0.00972369336027787
"X28",0.0106631050181013,0.00921903266180564,0.00933071091341359,0.0098394876665495,0.00894187123670297,0.00878898850503266,0.00918524785323252,0.00853473440457182,0.00891187940673287,0.00929528529766731,0.00993403320053934,0.00952350829689906,0.00978006054861656,0.00924028274976255,0.00929181385201888,0.00938274743017842,0.0119434493374199,0.00976610810205636,0.0108761440299394,0.0101345219479824,0.00965359133126779,0.0107770250819935,0.010683246808037,0.00980287405489194,0.0108135252729427,0.0120555795049387,0.010536978983312,0.00947989438798837,0.00922155025968945,0.0089795775491614,0.0102442847832355,0.0104600569692486,0.0104680929776126,0.0138637308930072,0.00949885015507346,0.0085736086699579,0.00914986075239168,0.00915400075432642,0.0128172200441218,0.0159000629024002,0.011592238859602,0.00873766800675598,0.00829093686125045,0.00992969421864585,0.00763964470035705,0.00796062483473134,0.00755563513698873,0.00770015207247199,0.00838513298196936,0.0088649597106076,0.00946854842879151,0.00784103400932337,0.00868072886623004,0.00893200637885605,0.0143648116454827,0.0261154057008343,0.0101471271409762,0.00957315907301923,0.008672817480636,0.00879746885000498,0.00855907471434977,0.00884363754015401,0.00903378694722686,0.00920693629025278,0.00862894732093599,0.00880133712681798,0.00966844517987553
"X29",0.0100502730906591,0.00903319467725867,0.00932215389323288,0.00982168104357154,0.0089358577530332,0.00874664281483979,0.00913733749152411,0.00847902187485059,0.00876357430130579,0.00927410305526286,0.0097831717210982,0.00915129744812287,0.00968857907398378,0.0089706243441878,0.00904001658808,0.00906426118747502,0.0116387605917842,0.00947935625141798,0.0108033796523758,0.00969021509116329,0.00913485051298107,0.0101147039455687,0.00999009033619508,0.00923279014278883,0.0100013986813713,0.0109155716913569,0.00974202937893623,0.00897449152349195,0.00874620970680071,0.00843994566009313,0.00961083787268468,0.00993548384227032,0.0098582437167805,0.0131786471066583,0.00909766030003457,0.00826278448739294,0.00873973900128573,0.00869218587144428,0.0119926263268724,0.0137891073232468,0.0104639085024123,0.00853521453572108,0.00824310674409242,0.00985482659050679,0.00744433865184047,0.00791318757817078,0.0074487765055749,0.00746813790692389,0.00813981376003869,0.00859692937076467,0.00932254681502332,0.00768251825535488,0.00846073931383137,0.00875856262049228,0.013461111047295,0.0235414025618257,0.0097744560313359,0.00921361082286899,0.00852183748732151,0.00853248743219569,0.00844803104881128,0.00868946977608207,0.0089037124449152,0.00910778563116778,0.00833691004419609,0.0085487850821662,0.00962885855574059
"X30",0.00961301712177869,0.00902952718411271,0.0093494655245808,0.00981476861534036,0.00894758595043981,0.00874919112950989,0.00914674720060485,0.00848238401789882,0.00872282048771874,0.00926168431313803,0.00973703454527209,0.00898182960322665,0.00967425747391829,0.00892971608354668,0.00899515632461944,0.00898433660818495,0.0116657812657691,0.00942753416624963,0.010787141233362,0.0095362704085901,0.00875772186122757,0.00966884862700645,0.00956839088710083,0.00891439568289942,0.00950418116877705,0.0101173166577932,0.00930006492820122,0.00876364383481295,0.0084627239414577,0.00811744876597861,0.00919017376403591,0.00963654954693581,0.00951216760017972,0.012685298147861,0.00879105577451298,0.00816944813197024,0.00851855712115369,0.00843160742463704,0.0115838055572693,0.0123375176355417,0.00973314733610212,0.00850363214857853,0.00826889587822846,0.00982700423695754,0.00743425123806822,0.00792624585395921,0.00747892907791703,0.00743078400494557,0.00799500790990547,0.00853913830270122,0.00922432474752237,0.00766823411673224,0.00837369462396003,0.00867957758268259,0.0128687806209015,0.0220724633101214,0.009483111424154,0.00899599170544889,0.00842081368958075,0.00846221993451831,0.00858026826685247,0.00860370843004741,0.00882282913731086,0.00904382461304046,0.00833419066970478,0.00857466042235289,0.00960761488870543
"X31",0.00935179606123997,0.00910594382389507,0.00939789615770769,0.00982080634116631,0.00897599381059382,0.00877082652488581,0.0091795180583654,0.00850818536818219,0.00871926275586283,0.00925972738117354,0.00972585866619756,0.00895882789971699,0.00968646146744556,0.00899166082963338,0.00905387276000926,0.00899256802338249,0.0118591630704896,0.00947913095269284,0.0107892379034112,0.00958341591006256,0.00856960834389148,0.0094525530293953,0.0093768233296122,0.00879486989278993,0.00925595257263399,0.00961276743354971,0.00911496070924671,0.00872031767519087,0.00833531678490057,0.0079725920654775,0.00894532549808087,0.00952108142943328,0.00937103386530525,0.0123947137810196,0.0085995814951425,0.0082128177384935,0.00846700300282076,0.0083413039178336,0.011467497719655,0.0114096289107585,0.00930176172383814,0.00854870060336094,0.00832611907610482,0.00981327762660626,0.00750572270396962,0.00796387130682293,0.00756955810991296,0.00750780982916113,0.0079505035149499,0.00862543647759364,0.00918998244545128,0.00776601563877329,0.00839917336760956,0.00869472137681197,0.0125386175538073,0.0214070367587943,0.00928814276286434,0.0089144344171853,0.00837096805679443,0.00854039110893238,0.0088427716765134,0.00858602939196959,0.00879345378245242,0.0090184751024983,0.00851522050165448,0.00877440097062755,0.00960794220087786
"X32",0.00923879927567274,0.00922266245211789,0.00946889728141541,0.00984279551381637,0.00902446126617855,0.00881064511697529,0.00923198709502515,0.00855239815026784,0.0087330708234782,0.00927060747783434,0.00973080695689923,0.0090191924751329,0.00971717467408581,0.00909816529074672,0.00915955384959874,0.00903396439647186,0.0121159486459754,0.00957476497464249,0.0108061756109632,0.00974629640175521,0.00855843107031163,0.0094322729467452,0.00934834070854182,0.00880945187219941,0.00918418705466769,0.00933170100462932,0.00909899430565526,0.00876100477138242,0.00832285680985106,0.00795364692253246,0.00883007255066593,0.00954019191808561,0.00937350319739672,0.0122809696735101,0.00851583785864604,0.00832856325132306,0.00853535052591176,0.00837606946863122,0.0115352590643654,0.0108608748188799,0.00907541064356,0.00862915611544354,0.00840630373446719,0.00981123776491039,0.00761464453973282,0.00802057953552147,0.00768865454830965,0.0076448324865753,0.00799218671116259,0.00879519148906077,0.00922282193720688,0.00793975271545551,0.00851162882499962,0.00879212128859512,0.0124118967667403,0.0212394699271492,0.00918882339526242,0.00894451849500691,0.00837313436216913,0.0087157346489773,0.00914991626404719,0.00863510936201465,0.00881741755560257,0.00903519804895635,0.0087833309699366,0.00905115715457799,0.00963355431691565
"X33",0.00924244883883276,0.00937151346918641,0.00956607637294958,0.00988456832312064,0.00909718655915316,0.00887209780296883,0.00930647161601377,0.00861742188752369,0.00876281424267826,0.00929740902397102,0.00975125289539392,0.00912747787714376,0.00976895089894028,0.00923201594944851,0.00929279288171639,0.0090959910930972,0.0123909249823001,0.00969675281962416,0.0108401139854505,0.0099731378176179,0.00868377206509962,0.00955999933704326,0.00942701950054725,0.00891022358777501,0.00923467951585626,0.00921265098426155,0.00919307639053247,0.00884820316404405,0.00839485027476944,0.00801977947962988,0.00880827618729485,0.00965494157855329,0.00947416747761213,0.0123100937898222,0.00852360911767561,0.00848490941755884,0.00867990934743169,0.00849663471229655,0.011713852083533,0.0105767246901691,0.0089856883032045,0.00873305910761967,0.00851069246677922,0.00982344583216451,0.00774856470157142,0.00809792678495603,0.00782713095162559,0.00781652760971128,0.00810453258177602,0.0090109910688493,0.00931936317698251,0.00816271706601234,0.00869055092087643,0.00895735166849601,0.0124360610000441,0.0213373504790589,0.00917663277805227,0.00905936250487275,0.00842751815285587,0.00894845008214834,0.00945476963879404,0.00874833789045771,0.00889569209281231,0.00909731186312192,0.00907934315354419,0.00934465656807187,0.00968854864035096
"X34",0.00933915376677598,0.00955360028195536,0.00969349085003671,0.00995091844633585,0.0091989756896392,0.00895965002998786,0.0094061688503091,0.00870667348287979,0.00881134985343155,0.00934406029881393,0.00979079531793184,0.00927149388124148,0.0098463006676872,0.00939092252268586,0.00945010658549549,0.00917840706401392,0.0126678055515863,0.00984160422567651,0.0108941293800828,0.0102381728792226,0.00890163372310933,0.00979154368935448,0.00957694109549492,0.00906998239391904,0.00937405931807769,0.00921235499845153,0.0093637592068182,0.00897124141578219,0.00853335598197963,0.00814541642709724,0.00885782152688075,0.0098389868315475,0.00964422844298203,0.0124551624215085,0.00860999762571792,0.00867047197434823,0.00887343749640582,0.00867443662717118,0.011958716339775,0.0104808107752456,0.00899044155340092,0.00885901144970826,0.00864254470710421,0.00985381071045906,0.00790574312000925,0.00819857566738382,0.00798342595340453,0.00801413028180818,0.00827631998006248,0.00925417713153668,0.00947605664329633,0.00841859258019275,0.00892206063262323,0.00917779965688401,0.0125710395290745,0.0215446840517678,0.00924399087837742,0.00923816061005659,0.00853310941286933,0.00921104530460332,0.00973652122463904,0.00892094032358877,0.00902773240065533,0.00920756862636979,0.00937458511957474,0.00962475744862607,0.00977730845471057
"X35",0.00951099707736478,0.00977180700351017,0.00985540620968016,0.010047685988815,0.00933507725286577,0.00907843604902795,0.00953440578412165,0.00882379348180479,0.00888270035569869,0.00941543547029225,0.00985456798568405,0.00944994112760106,0.0099546012808559,0.0095767717789993,0.00963314775512058,0.00928371868782021,0.0129423470523854,0.0100089190657495,0.0109717434096715,0.0105270954852639,0.00917549419541542,0.0100918959210633,0.00977814357985747,0.00927623751086629,0.00958371918707619,0.00930262112781078,0.00959439190642525,0.00913098560672285,0.0087285106782509,0.00831687947095086,0.00896580424743304,0.0100744012801081,0.00986525835200614,0.0126936921425961,0.00876436733514875,0.00888194473060072,0.00910168324278558,0.00888967411341816,0.0122424022786475,0.0105222898630182,0.00906411215935953,0.00900853297338406,0.00880575845995134,0.00990746145718098,0.00808712598459298,0.00832529318632078,0.00815803360516109,0.00823580871575074,0.00849946809977869,0.00951663471857535,0.00968884682226605,0.00869895068457789,0.00919675466923092,0.00944203279803509,0.0127852858650824,0.0217641906680263,0.00938369317660947,0.00946439636092618,0.00868720547319351,0.00948554684158724,0.00999090826580284,0.00914542442224219,0.00921087660359973,0.00936772130428689,0.00966019191130743,0.00988113127450843,0.00990428708825049
"X36",0.00974376342230025,0.010029166348324,0.010056084993745,0.0101817802442371,0.00951088877563352,0.00923411421467218,0.00969437131386348,0.00897235810540967,0.00898163173132746,0.00951741468734209,0.00994910100991426,0.00966491457059476,0.0100999374912077,0.00979289768546826,0.00984548252460696,0.00941518330760161,0.013215785255067,0.0101984940664312,0.0110767970795036,0.0108279529404619,0.00947750028170085,0.0104342557337587,0.0100204231869533,0.00952451563614899,0.00985448882594772,0.00946680789869873,0.00987836231605618,0.00933252623557561,0.00897560145156567,0.00852832079745229,0.00912520737022272,0.0103489427243703,0.0101252866756542,0.0130053051348171,0.00897712509313136,0.00911809406732445,0.0093571271785231,0.00912874592797407,0.0125479691651884,0.010666867889537,0.00919145228932771,0.00918399951712014,0.00900473306435495,0.00999093040377477,0.0082943175985991,0.00848069427841815,0.0083522649571841,0.00848224749790793,0.00876819081854876,0.00979511181223358,0.00995262446662574,0.00900036023922401,0.00950831973829249,0.00973934233473597,0.0130533450583504,0.0219432551399485,0.0095882277413935,0.00972468504770961,0.00888501347424692,0.00976162929566593,0.0102235950741501,0.00941119321639696,0.00943982445565575,0.00957798084300314,0.00993867100136251,0.0101148416425385,0.0100736978242984
"X37",0.0100274268348779,0.010328686012576,0.0102996276236968,0.0103608515801204,0.00973151411074568,0.0094323396058685,0.00988881432889577,0.00915570772973967,0.00911343089771673,0.00965666122803632,0.0100821118683146,0.0099191064583526,0.0102885987407337,0.0100428509865363,0.0100906873041215,0.0095763107553661,0.0134927354310721,0.0104107344262944,0.0112135123390125,0.0111318209777686,0.00978936870521647,0.0107998937640362,0.0102981800566111,0.00981274465037275,0.0101811377569832,0.00969560937766691,0.0102128180200928,0.0095816305802591,0.00927212378295992,0.00877833710502005,0.00933294440902935,0.0106558697937206,0.0104172904599356,0.0133727501200086,0.00923974212242594,0.00937797145845884,0.00963524810136207,0.00938303736386204,0.0128664594832455,0.0108914471305753,0.0093634656899664,0.00938782899945566,0.00924388328817616,0.0101120833142991,0.00852930816360251,0.00866741818601618,0.0085680171996804,0.0087545783661031,0.00907825904681426,0.0100889939187402,0.0102627193427658,0.00932173074348462,0.00985239812637414,0.0100607784129031,0.0133574917468603,0.0220649303637045,0.00985061367351037,0.0100097901678988,0.00912098167159467,0.010035187804764,0.0104434831745167,0.00970468751451222,0.00970795265986239,0.00983453209198151,0.0102146626687298,0.0103313552724205,0.0102893101052907
"X38",0.0103572978022615,0.0106734058075561,0.0105897939934677,0.0105926001553909,0.0100011502768641,0.00967790222975866,0.0101196694833639,0.00937676699174722,0.0092835294347878,0.00984009162512778,0.0102618886737568,0.0102150047927557,0.010526205088304,0.0103295486805275,0.0103709443608971,0.00977054580735339,0.0137806767744605,0.0106476427353639,0.0113866205990005,0.0114360493900591,0.01010288379513,0.0111782650314662,0.0106070789148799,0.0101374151665536,0.0105575201693412,0.00998270684044293,0.0105936575410195,0.00988250238223474,0.00961525315332274,0.00906766810103632,0.00958871442083882,0.0109943728209513,0.0107386610745913,0.0137837471755148,0.00954517061752246,0.00966065980911322,0.00993310542401135,0.00964824084493502,0.0131958040289283,0.0111808810983917,0.00957478909911241,0.00962196413532129,0.00952697444142146,0.0102797011239772,0.0087945695676411,0.0088884284951929,0.00880778667713934,0.00905345794879866,0.00942633770441057,0.0103998292694533,0.0106166024892177,0.00966272318695597,0.0102258201404468,0.0104002597563029,0.0136885806539616,0.0221392098117914,0.0101640993688433,0.0103148963986264,0.00939045383566492,0.010307207711664,0.0106592444301991,0.010013351908312,0.0100090203459904,0.0101298447475631,0.0104899619394392,0.0105370210271188,0.0105542404273048
"X39",0.0107324422400978,0.0110662660265978,0.0109295903633316,0.0108841171997651,0.0103222878680182,0.00997402687819686,0.0103876211724146,0.00963755659648087,0.0094971409085988,0.0100743557247739,0.0104968034411697,0.0105544861768165,0.0108169679427847,0.0106559198083611,0.0106879593934597,0.0100012797490184,0.0140903335015157,0.0109124189729282,0.0116011217470855,0.0117411354690614,0.0104146461824569,0.0115627110252199,0.0109421352946989,0.010492311562913,0.0109747088469555,0.0103221680584184,0.0110143552912485,0.0102372322491307,0.0100014480369085,0.00939795047854312,0.00989402215602558,0.0113680537333681,0.0110899725482312,0.01422890983999,0.00988688866315515,0.00996513014477346,0.0102480052802262,0.00992254120452876,0.0135387505561053,0.0115250512729458,0.00982220531654663,0.00988812384270954,0.00985712935592189,0.0105030286380662,0.00909319108402018,0.00914672806386389,0.00907499679404268,0.00937958772707461,0.00980999440755968,0.0107309356518795,0.0110127156247507,0.0100239571325044,0.0106266112080221,0.0107536760418629,0.0140428176959001,0.0221916680382982,0.010520386096405,0.0106379341216034,0.00968880206171224,0.0105830837498807,0.0108817323372286,0.0103285072613476,0.0103362560973324,0.0104560310300294,0.0107674217766666,0.0107403928571183,0.0108703796620737
"X40",0.0111555415583157,0.0115100744946549,0.0113208746597591,0.0112407818688137,0.0106947829197669,0.0103213323355851,0.0106916307789068,0.00993873798073514,0.00975865096908116,0.0103649190906896,0.0107942464449918,0.0109385718719213,0.0111625548790859,0.0110249421082102,0.0110428940586924,0.0102716964162792,0.0144361178721337,0.0112097502563496,0.011862116965325,0.0120506659130584,0.0107247207710542,0.0119492690272204,0.0112968179095082,0.0108675735461164,0.0114191354041099,0.0107058045311602,0.0114645048736293,0.0106446574416459,0.0104256233937586,0.00977102903837379,0.010251638415997,0.0117848699265128,0.011474718372513,0.0147015453708376,0.0102587010813381,0.0102903180327614,0.0105773349190648,0.0102060176966718,0.0139022510854861,0.0119172505063099,0.0101036395212563,0.010187746023075,0.0102364794754241,0.0107908094726004,0.00942907088364307,0.00944530416032309,0.00937425861826051,0.00973381753612305,0.0102277552924351,0.011087585468154,0.0114506940070177,0.0104070304182643,0.0110539268613646,0.0111189034478101,0.0144216927456441,0.022257338318937,0.0109100001552964,0.0109799250342939,0.0100116216308708,0.0108721659872389,0.0111241087473072,0.010645671477584,0.0106825820935635,0.0108050972926753,0.0110511681212026,0.0109520999395095,0.0112378910697563
"X41",0.0116330773522736,0.0120074966320658,0.0117639533964216,0.0116648497249417,0.0111149227861951,0.0107166893086719,0.0110284981122827,0.0102791618320579,0.010070824138303,0.0107148339073571,0.0111590810061503,0.0113672091842003,0.01156078685554,0.0114396058228141,0.0114361972532311,0.0105845701339387,0.014836852440097,0.0115462195818462,0.0121746072147677,0.0123714993152818,0.0110362227842536,0.0123363384282054,0.0116627765094705,0.0112493455905282,0.0118715858686379,0.0111210586343502,0.0119289580546962,0.0110991178061479,0.0108804769606651,0.0101885799693655,0.0106652548442307,0.0122574759231582,0.0118993515918801,0.0151977340146888,0.0106547375696569,0.0106352608124935,0.0109187015854213,0.0105004290431936,0.0142973173649525,0.0123531889232494,0.0104175107259918,0.010521898377432,0.0106657365069097,0.011149827198435,0.0098071331754551,0.00978710651687725,0.00971166417117673,0.0101172315429378,0.0106791718956571,0.0114773203721559,0.011931717147554,0.0108146367651961,0.0115080629286805,0.0114959101719176,0.0148320180042782,0.0223772683590853,0.0113228028061707,0.0113452950508104,0.0103550446373669,0.0111875355602282,0.0114020478332001,0.0109646730951221,0.0110410078574044,0.0111690723960594,0.0113466059147743,0.0111848260321532,0.0116544176349478
"X42",0.0121710963248565,0.0125612172008097,0.0122585249311091,0.0121561350021996,0.0115787786175711,0.011155618498806,0.0113950736402605,0.0106572375045627,0.010435126629475,0.011124581416379,0.011593167550212,0.0118393199379038,0.0120073471336264,0.0119018630506512,0.011868238327749,0.0109423062810699,0.0153087189546563,0.0119285077592701,0.0125432148427511,0.0127117858206602,0.0113548752851923,0.0127265247512844,0.0120343390964653,0.0116260400379164,0.0123150338776337,0.0115543808008535,0.0123924312505071,0.0115911767983413,0.0113568085106012,0.0106496834713256,0.0111366712339172,0.0127955859229202,0.0123699158715234,0.0157177822149156,0.0110722726697019,0.0110014624082326,0.0112731888774054,0.0108099789335775,0.0147351857777941,0.0128288446528209,0.0107629155435879,0.0108915665183067,0.01114405019391,0.0115843219110197,0.0102319646624692,0.0101751817911255,0.0100934412917781,0.0105319734997433,0.0111646643893319,0.0119080987405258,0.0124568015605964,0.0112509249367154,0.0119904818827747,0.0118879392700078,0.0152812662245945,0.022578624815973,0.0117501724553565,0.0117386919320565,0.0107174113748774,0.0115406442949761,0.0117283818802503,0.0112908233613543,0.0114082563461204,0.0115385650383487,0.0116602104753102,0.0114502507046403,0.0120932715756682
