,Age,year,qx_male
0,0,2000,0.030150522428477836
1,1,2000,0.015504631551345918
2,2,2000,0.008993427019987935
3,3,2000,0.005827840166807445
4,4,2000,0.004178594227517276
5,5,2000,0.003283329090153714
6,6,2000,0.002800153072215045
7,7,2000,0.002567164936462616
8,8,2000,0.0025058317608607716
9,9,2000,0.002579275194950558
10,10,2000,0.002772761947519573
11,11,2000,0.0030833165767022827
12,12,2000,0.0035126572559978555
13,13,2000,0.004060570516176202
14,14,2000,0.004717299576320027
15,15,2000,0.005454770391297969
16,16,2000,0.006218098610975278
17,17,2000,0.006920832624618847
18,18,2000,0.007449038088262268
19,19,2000,0.00767899965341735
20,20,2000,0.007509191890695739
21,21,2000,0.006910817913931016
22,22,2000,0.007037594427551316
23,23,2000,0.007189957680177942
24,24,2000,0.007369461384752681
25,25,2000,0.007577962908873929
26,26,2000,0.007817655297970565
27,27,2000,0.00809110567970698
28,28,2000,0.008401300990342123
29,29,2000,0.00875170216125464
30,30,2000,0.009146308137705365
31,31,2000,0.009589731380322094
32,32,2000,0.010087286832706049
33,33,2000,0.010645096738116441
34,34,2000,0.011270214169253336
35,35,2000,0.011970768715982487
36,36,2000,0.012756138478899219
37,37,2000,0.013637153369636461
38,38,2000,0.014626335756068105
39,39,2000,0.01573818575452497
40,40,2000,0.01698952001457308
41,41,2000,0.018399874730422525
42,42,2000,0.019991985928437227
43,43,2000,0.02179236292465891
44,44,2000,0.02383197434757783
45,45,2000,0.026147070439857704
46,46,2000,0.028780170689695034
47,47,2000,0.031781252451393925
48,48,2000,0.035209184415175336
49,49,2000,0.03913345898208822
50,50,2000,0.04363629030251214
51,51,2000,0.051107389762498415
52,52,2000,0.054978452462499446
53,53,2000,0.05918885837779977
54,54,2000,0.06377141560089379
55,55,2000,0.06876236312297099
56,56,2000,0.07420175395535458
57,57,2000,0.0801338835369333
58,58,2000,0.08660776905678917
59,59,2000,0.09367768605334684
60,60,2000,0.10140376948272033
61,61,2000,0.10985268739347032
62,62,2000,0.11909839641871732
63,63,2000,0.1292229895178229
64,64,2000,0.14031764778969893
65,65,2000,0.15248370976238376
66,66,2000,0.16583387336655106
67,67,2000,0.18049354785596755
68,68,2000,0.19660237528219787
69,69,2000,0.2143159438061791
70,70,2000,0.23380771818414475
71,71,2000,0.25527121625554433
72,72,2000,0.2789224642503984
73,73,2000,0.30500276829701695
74,74,2000,0.333781844733699
75,75,2000,0.36556135780849397
76,76,2000,0.40067892020325224
77,77,2000,0.4395126196735031
78,78,2000,0.48248614410627605
79,79,2000,0.5300745876395967
80,80,2000,0.5828110323635632
81,81,2000,0.6412940137691588
82,82,2000,0.7061959938002473
83,83,2000,0.7782729834128197
84,84,2000,0.8583754773203504
85,85,2000,0.9474608875308738
86,0,2001,0.028594410578942485
87,1,2001,0.014799915892629231
88,2,2001,0.008622873458106944
89,3,2001,0.005602252969256085
90,4,2001,0.0040206347828437294
91,5,2001,0.0031575556464503002
92,6,2001,0.002688036417503044
93,7,2001,0.0024572554185770543
94,8,2001,0.0023894598787264276
95,9,2001,0.002448424644930034
96,10,2001,0.002618873797070198
97,11,2001,0.0028965864659384263
98,12,2001,0.0032817522584080985
99,13,2001,0.003772903761921568
100,14,2001,0.0043601313375926775
101,15,2001,0.005017421597078212
102,16,2001,0.00569537163432736
103,17,2001,0.0063172383154532314
104,18,2001,0.0067826505721184415
105,19,2001,0.006982997504204728
106,20,2001,0.006829011755868077
107,21,2001,0.006256771405094862
108,22,2001,0.006372762869329758
109,23,2001,0.006512890029692167
110,24,2001,0.0066786432800597295
111,25,2001,0.006871811941148377
112,26,2001,0.007094516447704346
113,27,2001,0.007349247103567298
114,28,2001,0.00763891039543553
115,29,2001,0.007966884069025681
116,30,2001,0.008337082424340704
117,31,2001,0.00875403358919121
118,32,2001,0.009222970893247119
119,33,2001,0.00974994090257406
120,34,2001,0.01034193120386156
121,35,2001,0.011007021669388013
122,36,2001,0.011754563714179713
123,37,2001,0.012595393008033083
124,38,2001,0.013542082267124354
125,39,2001,0.014609242172703605
126,40,2001,0.01581388021009815
127,41,2001,0.017175829367769707
128,42,2001,0.01871826128101452
129,43,2001,0.020468301670534678
130,44,2001,0.02245776996662958
131,45,2001,0.024724070019423616
132,46,2001,0.027311265019770978
133,47,2001,0.030271377504926592
134,48,2001,0.033665964991811355
135,49,2001,0.03756803386963584
136,50,2001,0.04206436933079921
137,51,2001,0.04987985616589765
138,52,2001,0.05362693293349585
139,53,2001,0.05770520751248792
140,54,2001,0.06214716703056695
141,55,2001,0.0669887611663622
142,56,2001,0.07226979748798594
143,57,2001,0.07803438469185502
144,58,2001,0.08433142985750355
145,59,2001,0.0912151966524799
146,60,2001,0.09874593235409114
147,61,2001,0.10699057261829878
148,62,2001,0.11602353413959783
149,63,2001,0.12592760673119058
150,64,2001,0.13679495793753596
151,65,2001,0.14872826510059653
152,66,2001,0.16184199187047435
153,67,2001,0.17626382851948233
154,68,2001,0.1921363181308841
155,69,2001,0.20961869384136517
156,70,2001,0.22888895587970023
157,71,2001,0.25014622123232366
158,72,2001,0.2736133834598222
159,73,2001,0.29954012557961
160,74,2001,0.3282063351268866
161,75,2001,0.3599259776331911
162,76,2001,0.3950514929643013
163,77,2001,0.4339787884049378
164,78,2001,0.4771529132620797
165,79,2001,0.5250745123085963
166,80,2001,0.5783071698684213
167,81,2001,0.6374857730608189
168,82,2001,0.7033260420322709
169,83,2001,0.7766353973270057
170,84,2001,0.8583253603672564
171,85,2001,0.9494257128991389
172,0,2002,0.0270710126890645
