,Age,year,qx_male
0,0,2000,2767.7200345530678
1,1,2000,1372.9210166506034
2,2,2000,770.823517366095
3,3,2000,485.0471962590138
4,4,2000,338.73986665992163
5,5,2000,259.97736004697316
6,6,2000,217.13272464162625
7,7,2000,195.420087015185
8,8,2000,187.6726222902118
9,9,2000,190.43820268230743
10,10,2000,202.19121854001224
11,11,2000,222.4125047967687
12,12,2000,251.0027274446591
13,13,2000,287.7753827547092
14,14,2000,331.90854384107433
15,15,2000,381.33480689125025
16,16,2000,432.16672025536013
17,17,2000,478.3950539714135
18,18,2000,512.2077697728444
19,19,2000,525.2467765038584
20,20,2000,510.8248475910013
21,21,2000,539.8533520425152
22,22,2000,558.023995112672
23,23,2000,577.712272358444
24,24,2000,599.034672346583
25,25,2000,622.1197297646276
26,26,2000,647.1092930053429
27,27,2000,674.159946195201
28,28,2000,703.4446052950042
29,29,2000,735.1543106276823
30,30,2000,769.5002413117661
31,31,2000,806.7159806605433
32,32,2000,847.0600657177349
33,33,2000,890.8188588236437
34,34,2000,938.3097845377124
35,35,2000,989.8849814966632
36,36,2000,1045.9354259931802
37,37,2000,1106.895592371388
38,38,2000,1173.2487249311578
39,39,2000,1245.532807122605
40,40,2000,1324.3473266398937
41,41,2000,1410.3609498764731
42,42,2000,1504.3202364184367
43,43,2000,1607.0595442237527
44,44,2000,1719.5122993264342
45,45,2000,1842.7238308619892
46,46,2000,1977.8660035757705
47,47,2000,2126.253916506114
48,48,2000,2289.364979121573
49,49,2000,2468.8607258902352
50,50,2000,2666.611788313838
51,51,2000,2884.7265113433496
52,52,2000,3125.5837805498572
53,53,2000,3391.870719521834
54,54,2000,3686.6260261496914
55,55,2000,4013.289844653149
56,56,2000,4375.761220868567
57,57,2000,4778.464365561302
58,58,2000,5226.425159270293
59,59,2000,5300.086737809155
60,60,2000,5881.9819754593655
61,61,2000,6498.537250574027
62,62,2000,7147.57542889809
63,63,2000,7826.238754610973
64,64,2000,8530.97461032173
65,65,2000,9257.536161893095
66,66,2000,10000.999280015754
67,67,2000,10755.796727335048
68,68,2000,11515.770123795914
69,69,2000,12274.239667256068
70,70,2000,13024.091008772122
71,71,2000,13757.878083075986
72,72,2000,14467.940097964707
73,73,2000,15146.530316500926
74,74,2000,15785.953748339067
75,75,2000,16378.710425562853
76,76,2000,16917.640596422745
77,77,2000,17396.067946197472
78,78,2000,17807.93686249385
79,79,2000,18147.939811657976
80,80,2000,18411.631086542362
81,81,2000,18595.523520175186
82,82,2000,18697.16522497576
83,83,2000,18715.193996988728
84,84,2000,18649.367697652473
85,85,2000,18500.5696658505
86,0,2001,2629.627972720657
87,1,2001,1308.3656722022095
88,2,2001,735.9624118261771
89,3,2001,463.49912477891223
90,4,2001,323.6563429970249
91,5,2001,248.16262555980208
92,6,2001,206.90967792697538
93,7,2001,185.77725401065445
94,8,2001,177.8880225591728
95,9,2001,179.89472866732925
96,10,2001,190.275494144545
97,11,2001,208.45633515149228
98,12,2001,234.25576377836094
99,13,2001,267.4136355215225
