"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52"
"53",1,0.0188679245283019,1.11022302462516e-13,5.74124081609284e-14,-1.29646293700603e-13,2.13024042849952e-15,-1.45123496553268e-13,1.0394029387184e-13,-4.96035504338188e-14,-5.35400716816792e-15,-1.79441693708843e-14,2.10119007832072e-14,0.0339236040436845,0.532023882217247,0.422416717552073,0.0116357961869869,0,0,0,0,0,0,0,0,0,0,0,1.11022302462516e-13,5.74124081609284e-14,-1.29646293700603e-13,2.13024042849952e-15,-1.45123496553268e-13,1.0394029387184e-13,-4.96035504338188e-14,-5.35400716816792e-15,-1.79441693708843e-14,2.10119007832072e-14,0.0339236040436845,0.532023882217247,0.422416717552073,0.0116357961869869,0,0,0,0,0,0,0,0,0,0,0
"54",1,0.0185185185185185,4.73843186910017e-13,-2.69860522816856e-13,1.30312427515378e-14,-6.2456984029069e-14,-1.04001876555238e-13,9.96130261610162e-14,-5.86926340861993e-14,-4.70760583293206e-16,-2.08519724924361e-14,1.8803978963115e-14,0.0100514382351591,0.409484285832749,0.543033976374095,0.0374302995579881,0,0,0,0,0,0,0,0,0,0,0,4.73843186910017e-13,-2.69860522816856e-13,1.30312427515378e-14,-6.2456984029069e-14,-1.04001876555238e-13,9.96130261610162e-14,-5.86926340861993e-14,-4.70760583293206e-16,-2.08519724924361e-14,1.8803978963115e-14,0.0100514382351591,0.409484285832749,0.543033976374095,0.0374302995579881,0,0,0,0,0,0,0,0,0,0,0
"55",1,0.0181818181818182,3.38118422149591e-13,-1.99618099827603e-13,-1.84782744661049e-14,-1.31804289704718e-14,-1.16219533996542e-13,8.76521077941561e-14,-6.4096297713867e-14,5.39954365941231e-15,-1.98814489177357e-14,2.47188676320322e-14,0.00125642977938544,0.280159968639513,0.631989204755336,0.0865943968257559,0,0,0,0,0,0,0,0,0,0,0,3.38118422149591e-13,-1.99618099827603e-13,-1.84782744661049e-14,-1.31804289704718e-14,-1.16219533996542e-13,8.76521077941561e-14,-6.4096297713867e-14,5.39954365941231e-15,-1.98814489177357e-14,2.47188676320322e-14,0.00125642977938544,0.280159968639513,0.631989204755336,0.0865943968257559,0,0,0,0,0,0,0,0,0,0,0
"56",1,0.0178571428571429,5.43981526490711e-13,-3.41192352149022e-13,-3.77128883677358e-14,4.0016601143833e-14,-1.51635648482085e-13,1.03524827599344e-13,-4.91230320309732e-14,-1.25450864973953e-14,-1.47040582834657e-14,2.05052310851481e-14,-1.09666507645823e-14,0.166666666666666,0.666666666666667,0.166666666666667,4.50722078822315e-46,0,0,0,0,0,0,0,0,0,0,5.43981526490711e-13,-3.41192352149022e-13,-3.77128883677358e-14,4.0016601143833e-14,-1.51635648482085e-13,1.03524827599344e-13,-4.91230320309732e-14,-1.25450864973953e-14,-1.47040582834657e-14,2.05052310851481e-14,-1.09666507645823e-14,0.166666666666666,0.666666666666667,0.166666666666667,4.50722078822315e-46,0,0,0,0,0,0,0,0,0,0
"57",1,0.0175438596491228,3.96835342364454e-13,-1.04180553073263e-13,-3.28279070593851e-14,-3.81777942592976e-14,-1.46625767083464e-13,1.20525117663917e-13,-7.08079428424213e-14,1.87827184361389e-14,-3.91788381251534e-14,3.09261622387369e-14,-1.19254623088418e-14,0.0865943968257555,0.631989204755336,0.280159968639513,0.00125642977939609,0,0,0,0,0,0,0,0,0,0,3.96835342364454e-13,-1.04180553073263e-13,-3.28279070593851e-14,-3.81777942592976e-14,-1.46625767083464e-13,1.20525117663917e-13,-7.08079428424213e-14,1.87827184361389e-14,-3.91788381251534e-14,3.09261622387369e-14,-1.19254623088418e-14,0.0865943968257555,0.631989204755336,0.280159968639513,0.00125642977939609,0,0,0,0,0,0,0,0,0,0
"58",1,0.0172413793103448,2.53658205551233e-13,-1.18183240971348e-13,-1.11716191852906e-13,3.10584891138888e-14,-1.61381324970122e-13,1.43921333184416e-13,-7.49010228839886e-14,-1.5482407023093e-15,-4.4357312961596e-14,3.82490534470842e-14,-1.69295899185313e-14,0.0374302995579878,0.543033976374096,0.409484285832749,0.0100514382351686,0,0,0,0,0,0,0,0,0,0,2.53658205551233e-13,-1.18183240971348e-13,-1.11716191852906e-13,3.10584891138888e-14,-1.61381324970122e-13,1.43921333184416e-13,-7.49010228839886e-14,-1.5482407023093e-15,-4.4357312961596e-14,3.82490534470842e-14,-1.69295899185313e-14,0.0374302995579878,0.543033976374096,0.409484285832749,0.0100514382351686,0,0,0,0,0,0,0,0,0,0
"59",1,0.0169491525423729,6.13550876771285e-13,-2.39391839684799e-13,-4.52832216168986e-14,5.25204879586738e-14,-2.43929876297955e-13,1.36349265211777e-13,-5.48658340981945e-14,1.47104550762833e-14,-3.68023753832825e-14,3.57640891728017e-14,-1.47476194938771e-14,0.0116357961869853,0.422416717552075,0.532023882217246,0.0339236040436939,0,0,0,0,0,0,0,0,0,0,6.13550876771285e-13,-2.39391839684799e-13,-4.52832216168986e-14,5.25204879586738e-14,-2.43929876297955e-13,1.36349265211777e-13,-5.48658340981945e-14,1.47104550762833e-14,-3.68023753832825e-14,3.57640891728017e-14,-1.47476194938771e-14,0.0116357961869853,0.422416717552075,0.532023882217246,0.0339236040436939,0,0,0,0,0,0,0,0,0,0
"60",1,0.0166666666666667,2.13454254271994e-13,-2.99635316558522e-13,-1.44460832185445e-13,1.37181932480246e-14,-2.26589580432091e-13,1.84789683554953e-13,-9.37444566417867e-14,2.66193317388641e-15,-3.68444424275749e-14,3.28242749821073e-14,-1.22002695489634e-14,0.00167230803637231,0.292753164318402,0.625163021763876,0.0804115058813482,0,0,0,0,0,0,0,0,0,0,2.13454254271994e-13,-2.99635316558522e-13,-1.44460832185445e-13,1.37181932480246e-14,-2.26589580432091e-13,1.84789683554953e-13,-9.37444566417867e-14,2.66193317388641e-15,-3.68444424275749e-14,3.28242749821073e-14,-1.22002695489634e-14,0.00167230803637231,0.292753164318402,0.625163021763876,0.0804115058813482,0,0,0,0,0,0,0,0,0,0
"61",1,0.0163934426229508,4.90385509976932e-13,-2.54560261758741e-13,-1.09093289957229e-13,-3.08572611906754e-14,-2.07125983031631e-13,1.23984156275014e-13,-9.26290294467336e-14,5.38718375464597e-15,-3.65497562770933e-14,2.94880222670435e-14,-1.66941113710628e-14,1.2564297768268e-06,0.176659052702208,0.666285968443508,0.157053722424508,0,0,0,0,0,0,0,0,0,0,4.90385509976932e-13,-2.54560261758741e-13,-1.09093289957229e-13,-3.08572611906754e-14,-2.07125983031631e-13,1.23984156275014e-13,-9.26290294467336e-14,5.38718375464597e-15,-3.65497562770933e-14,2.94880222670435e-14,-1.66941113710628e-14,1.2564297768268e-06,0.176659052702208,0.666285968443508,0.157053722424508,0,0,0,0,0,0,0,0,0,0
"62",1,0.0161290322580645,2.665645482125e-13,-9.83657599817889e-14,-9.78661596207075e-14,9.00390872971002e-14,-3.30995647557231e-13,1.79467551930657e-13,-7.82238857022222e-14,-8.76902717106276e-15,-3.98487666475322e-14,2.94225364558254e-14,-1.49727506868619e-14,-3.9389531323915e-15,0.0930863694959007,0.638272610082092,0.267725083112831,0.000915937309179723,0,0,0,0,0,0,0,0,0,2.665645482125e-13,-9.83657599817889e-14,-9.78661596207075e-14,9.00390872971002e-14,-3.30995647557231e-13,1.79467551930657e-13,-7.82238857022222e-14,-8.76902717106276e-15,-3.98487666475322e-14,2.94225364558254e-14,-1.49727506868619e-14,-3.9389531323915e-15,0.0930863694959007,0.638272610082092,0.267725083112831,0.000915937309179723,0,0,0,0,0,0,0,0,0
"63",1,0.0158730158730159,4.38982183936787e-13,-1.46063716677247e-13,-8.67084182232247e-14,-2.38489783477291e-14,-2.45289899503121e-13,2.17954126968678e-13,-1.47023018759462e-13,2.63677968348475e-14,-4.55959055234434e-14,5.23767227506022e-14,-2.30697351413095e-14,-3.22599697741852e-15,0.0411706910112576,0.55372745022653,0.396484006905339,0.00861785185687755,0,0,0,0,0,0,0,0,0,4.38982183936787e-13,-1.46063716677247e-13,-8.67084182232247e-14,-2.38489783477291e-14,-2.45289899503121e-13,2.17954126968678e-13,-1.47023018759462e-13,2.63677968348475e-14,-4.55959055234434e-14,5.23767227506022e-14,-2.30697351413095e-14,-3.22599697741852e-15,0.0411706910112576,0.55372745022653,0.396484006905339,0.00861785185687755,0,0,0,0,0,0,0,0,0
"64",1,0.015625,1.02357011755316e-12,-1.09226516720184e-12,4.43756142942675e-13,-1.29223021172464e-13,-2.85278745071338e-13,1.98525224037738e-13,-1.18658555203766e-13,1.25273055817665e-14,-6.33672801730878e-14,5.32792126389792e-14,-2.41541270491752e-14,-7.41819935557234e-15,0.0133784642910194,0.435258686327274,0.520719783492022,0.0306430658896905,0,0,0,0,0,0,0,0,0,1.02357011755316e-12,-1.09226516720184e-12,4.43756142942675e-13,-1.29223021172464e-13,-2.85278745071338e-13,1.98525224037738e-13,-1.18658555203766e-13,1.25273055817665e-14,-6.33672801730878e-14,5.32792126389792e-14,-2.41541270491752e-14,-7.41819935557234e-15,0.0133784642910194,0.435258686327274,0.520719783492022,0.0306430658896905,0,0,0,0,0,0,0,0,0
"65",1,0.0153846153846154,9.56235091109647e-13,-1.01679775710295e-12,3.90867893607094e-13,-3.09641201567956e-13,-1.95482519060874e-13,1.58425356167058e-13,-1.1575462810498e-13,1.76594849854439e-14,-6.77210024169206e-14,5.62085100686005e-14,-2.12798528798075e-14,-1.10107642404753e-14,0.00217111065880945,0.305482054413453,0.61781667684375,0.0745301580839948,0,0,0,0,0,0,0,0,0,9.56235091109647e-13,-1.01679775710295e-12,3.90867893607094e-13,-3.09641201567956e-13,-1.95482519060874e-13,1.58425356167058e-13,-1.1575462810498e-13,1.76594849854439e-14,-6.77210024169206e-14,5.62085100686005e-14,-2.12798528798075e-14,-1.10107642404753e-14,0.00217111065880945,0.305482054413453,0.61781667684375,0.0745301580839948,0,0,0,0,0,0,0,0,0
"66",1,0.0151515151515152,9.35029831339307e-13,-9.75594605101548e-13,4.24257851072696e-13,-1.51260948211274e-13,-1.92415527955347e-13,7.80521480781005e-14,-3.1037672432177e-14,-3.21409565628983e-14,-5.18656298464926e-14,5.04466260431435e-14,-2.32461619398272e-14,-1.30939096371074e-14,1.00514382512526e-05,0.187013290514196,0.665158950931395,0.147817707116167,0,0,0,0,0,0,0,0,0,9.35029831339307e-13,-9.75594605101548e-13,4.24257851072696e-13,-1.51260948211274e-13,-1.92415527955347e-13,7.80521480781005e-14,-3.1037672432177e-14,-3.21409565628983e-14,-5.18656298464926e-14,5.04466260431435e-14,-2.32461619398272e-14,-1.30939096371074e-14,1.00514382512526e-05,0.187013290514196,0.665158950931395,0.147817707116167,0,0,0,0,0,0,0,0,0
"67",1,0.0149253731343284,1.03272945750632e-12,-8.75619021734053e-13,2.10650941134816e-13,5.32768273941997e-14,-3.87065379747753e-13,2.50448967120676e-13,-2.13485479294562e-13,2.39513270328118e-14,-5.684255149907e-14,4.79230370664663e-14,-1.03040406068677e-14,-1.90059285583993e-14,1.99422011912072e-14,0.0998949624704298,0.643990622008131,0.25547112347438,0.00064329204705081,0,0,0,0,0,0,0,0,1.03272945750632e-12,-8.75619021734053e-13,2.10650941134816e-13,5.32768273941997e-14,-3.87065379747753e-13,2.50448967120676e-13,-2.13485479294562e-13,2.39513270328118e-14,-5.684255149907e-14,4.79230370664663e-14,-1.03040406068677e-14,-1.90059285583993e-14,1.99422011912072e-14,0.0998949624704298,0.643990622008131,0.25547112347438,0.00064329204705081,0,0,0,0,0,0,0,0
"68",1,0.0147058823529412,9.80993064558788e-13,-1.21254395413217e-12,3.12125325585555e-13,-1.99840144432528e-13,-1.63556668208997e-13,3.78377884580061e-14,-3.35738381540551e-14,-3.61672497506405e-14,-7.19294415696403e-14,5.89194491806833e-14,-2.89048299184635e-14,-1.96665871522034e-14,2.4502341870275e-14,0.0451523169821389,0.564081688038543,0.383438496505868,0.00732749847343796,0,0,0,0,0,0,0,0,9.80993064558788e-13,-1.21254395413217e-12,3.12125325585555e-13,-1.99840144432528e-13,-1.63556668208997e-13,3.78377884580061e-14,-3.35738381540551e-14,-3.61672497506405e-14,-7.19294415696403e-14,5.89194491806833e-14,-2.89048299184635e-14,-1.96665871522034e-14,2.4502341870275e-14,0.0451523169821389,0.564081688038543,0.383438496505868,0.00732749847343796,0,0,0,0,0,0,0,0
"69",1,0.0144927536231884,1.30739863379858e-12,-1.25988108834463e-12,3.50691697903471e-13,-6.23112672570869e-14,-1.96245797390304e-13,1.66693048253563e-13,-4.88810381060745e-14,-7.80608216954803e-14,-4.51635256970562e-14,5.40656928949002e-14,-2.74203403038964e-14,-2.18549679222024e-14,2.55139723774221e-14,0.0152869811258926,0.447987576422349,0.509144295934443,0.0275811465173026,0,0,0,0,0,0,0,0,1.30739863379858e-12,-1.25988108834463e-12,3.50691697903471e-13,-6.23112672570869e-14,-1.96245797390304e-13,1.66693048253563e-13,-4.88810381060745e-14,-7.80608216954803e-14,-4.51635256970562e-14,5.40656928949002e-14,-2.74203403038964e-14,-2.18549679222024e-14,2.55139723774221e-14,0.0152869811258926,0.447987576422349,0.509144295934443,0.0275811465173026,0,0,0,0,0,0,0,0
"70",1,0.0142857142857143,1.00466857055892e-12,-9.93566340312668e-13,3.30166449735714e-13,4.12586631526324e-14,-3.98132915524485e-13,1.98188687683398e-13,-1.71924974257109e-13,2.89004931097736e-14,-1.06787842457656e-13,7.92317600417647e-14,-3.87099206855535e-14,-1.94300413432213e-14,2.8986016332392e-14,0.00276037622531041,0.318324023188678,0.609972785730976,0.0689428148550212,0,0,0,0,0,0,0,0,1.00466857055892e-12,-9.93566340312668e-13,3.30166449735714e-13,4.12586631526324e-14,-3.98132915524485e-13,1.98188687683398e-13,-1.71924974257109e-13,2.89004931097736e-14,-1.06787842457656e-13,7.92317600417647e-14,-3.87099206855535e-14,-1.94300413432213e-14,2.8986016332392e-14,0.00276037622531041,0.318324023188678,0.609972785730976,0.0689428148550212,0,0,0,0,0,0,0,0
"71",1,0.0140845070422535,1.33926203460533e-12,-1.32346911208003e-12,4.57245352691871e-13,-2.22405427408034e-13,-3.22908366712227e-13,2.33528474335998e-13,-1.21840038058707e-13,1.79439796355041e-14,-1.16020040796805e-13,8.55079895778488e-14,-3.11760166293862e-14,-2.87168292617546e-14,3.82384282657938e-14,3.39236040126995e-05,0.19770676436666,0.663308229866337,0.13895108216297,0,0,0,0,0,0,0,0,1.33926203460533e-12,-1.32346911208003e-12,4.57245352691871e-13,-2.22405427408034e-13,-3.22908366712227e-13,2.33528474335998e-13,-1.21840038058707e-13,1.79439796355041e-14,-1.16020040796805e-13,8.55079895778488e-14,-3.11760166293862e-14,-2.87168292617546e-14,3.82384282657938e-14,3.39236040126995e-05,0.19770676436666,0.663308229866337,0.13895108216297,0,0,0,0,0,0,0,0
"72",1,0.0138888888888889,8.49237347111398e-13,-1.13731246642601e-12,4.14973611029268e-13,-3.3431590829025e-14,-3.24115734251507e-13,1.60725599496203e-13,-1.02969716087031e-13,-1.12583553590895e-14,-1.06673350708242e-13,6.17969217464598e-14,-3.48878911871076e-14,-3.45654494610104e-14,3.78715206980976e-14,-3.31683651233308e-14,0.107027714328092,0.649120624797395,0.243420705460194,0.00043095541433288,0,0,0,0,0,0,0,8.49237347111398e-13,-1.13731246642601e-12,4.14973611029268e-13,-3.3431590829025e-14,-3.24115734251507e-13,1.60725599496203e-13,-1.02969716087031e-13,-1.12583553590895e-14,-1.06673350708242e-13,6.17969217464598e-14,-3.48878911871076e-14,-3.45654494610104e-14,3.78715206980976e-14,-3.31683651233308e-14,0.107027714328092,0.649120624797395,0.243420705460194,0.00043095541433288,0,0,0,0,0,0,0
"73",1,0.0136986301369863,1.31261668201432e-12,-1.4789836022544e-12,5.23761589654725e-13,-2.08277839419679e-13,-3.47277762102749e-13,2.51514087334925e-13,-1.06491204743264e-13,9.499345754449e-15,-8.51558407122255e-14,9.81220313334141e-14,-5.23157905885085e-14,-2.67112720830909e-14,4.49352740346937e-14,-4.14700241309937e-14,0.0493827160494045,0.574074074074067,0.370370370370372,0.00617283950617303,0,0,0,0,0,0,0,1.31261668201432e-12,-1.4789836022544e-12,5.23761589654725e-13,-2.08277839419679e-13,-3.47277762102749e-13,2.51514087334925e-13,-1.06491204743264e-13,9.499345754449e-15,-8.51558407122255e-14,9.81220313334141e-14,-5.23157905885085e-14,-2.67112720830909e-14,4.49352740346937e-14,-4.14700241309937e-14,0.0493827160494045,0.574074074074067,0.370370370370372,0.00617283950617303,0,0,0,0,0,0,0
"74",1,0.0135135135135135,1.09687259275404e-12,-1.08194009307283e-12,4.95048446680357e-13,-2.39683273228763e-13,-2.72906697240671e-13,1.94969040911985e-13,-1.18516307878735e-13,6.30398511169972e-15,-1.50740531168481e-13,7.78188277705816e-14,-1.92541295407356e-14,-5.96946537340104e-14,6.44527291780717e-14,-5.06223718271716e-14,0.0173688852703967,0.46058077210122,0.497320035280549,0.0247303073478531,0,0,0,0,0,0,0,1.09687259275404e-12,-1.08194009307283e-12,4.95048446680357e-13,-2.39683273228763e-13,-2.72906697240671e-13,1.94969040911985e-13,-1.18516307878735e-13,6.30398511169972e-15,-1.50740531168481e-13,7.78188277705816e-14,-1.92541295407356e-14,-5.96946537340104e-14,6.44527291780717e-14,-5.06223718271716e-14,0.0173688852703967,0.46058077210122,0.497320035280549,0.0247303073478531,0,0,0,0,0,0,0
"75",1,0.0133333333333333,6.72684130620382e-13,-8.64031068914528e-13,-1.46577194826136e-13,5.98826543907194e-13,-8.0985218531282e-13,2.9123231604089e-13,-1.19043663815432e-13,-4.34756397549307e-14,-6.92709778427059e-14,9.77690151060528e-14,-5.41450564939261e-14,-3.79384024196128e-14,5.67246445128122e-14,-5.06582826360034e-14,0.00344764331469251,0.331256454907983,0.601653964161597,0.0636419376157495,0,0,0,0,0,0,0,6.72684130620382e-13,-8.64031068914528e-13,-1.46577194826136e-13,5.98826543907194e-13,-8.0985218531282e-13,2.9123231604089e-13,-1.19043663815432e-13,-4.34756397549307e-14,-6.92709778427059e-14,9.77690151060528e-14,-5.41450564939261e-14,-3.79384024196128e-14,5.67246445128122e-14,-5.06582826360034e-14,0.00344764331469251,0.331256454907983,0.601653964161597,0.0636419376157495,0,0,0,0,0,0,0
"76",1,0.0131578947368421,1.53391188639773e-12,-1.61343161053651e-12,9.27591337074318e-14,4.10754763535692e-13,-7.95155608024345e-13,3.99909272363885e-13,-6.77999323350775e-14,-1.08708181345563e-13,-8.67014793293208e-14,8.58375870382844e-14,-3.39719571917918e-14,-4.73700939584987e-14,6.89228405251208e-14,-6.33504614868871e-14,8.04115059145839e-05,0.208716858523485,0.660756420984386,0.130446308986239,0,0,0,0,0,0,0,1.53391188639773e-12,-1.61343161053651e-12,9.27591337074318e-14,4.10754763535692e-13,-7.95155608024345e-13,3.99909272363885e-13,-6.77999323350775e-14,-1.08708181345563e-13,-8.67014793293208e-14,8.58375870382844e-14,-3.39719571917918e-14,-4.73700939584987e-14,6.89228405251208e-14,-6.33504614868871e-14,8.04115059145839e-05,0.208716858523485,0.660756420984386,0.130446308986239,0,0,0,0,0,0,0
"77",1,0.012987012987013,5.70099523145018e-13,-1.02823305425659e-12,1.50157664080552e-14,2.71782596428238e-13,-6.49369447103254e-13,2.81136225410705e-13,-2.18859652623138e-13,-1.10328413072125e-14,-1.58685564688454e-13,1.22410762082303e-13,-3.98734864570649e-14,-6.68614469345741e-14,8.04161424949879e-14,-7.46097790754047e-14,4.12909255258626e-14,0.114492163647456,0.653640002713885,0.231596444806298,0.000271388832349541,0,0,0,0,0,0,5.70099523145018e-13,-1.02823305425659e-12,1.50157664080552e-14,2.71782596428238e-13,-6.49369447103254e-13,2.81136225410705e-13,-2.18859652623138e-13,-1.10328413072125e-14,-1.58685564688454e-13,1.22410762082303e-13,-3.98734864570649e-14,-6.68614469345741e-14,8.04161424949879e-14,-7.46097790754047e-14,4.12909255258626e-14,0.114492163647456,0.653640002713885,0.231596444806298,0.000271388832349541,0,0,0,0,0,0
"78",1,0.0128205128205128,5.82506265445204e-13,-7.40935091059214e-13,-2.86798362836294e-13,7.297218385105e-13,-9.89971993270444e-13,3.62945784537771e-13,-2.25375273998907e-13,4.82322515260591e-14,-2.34787883579557e-13,1.48808049216242e-13,-7.96480936759991e-14,-6.74794421728908e-14,8.71947913178017e-14,-8.53390979844298e-14,4.47522581668793e-14,0.053869426791598,0.58368199259711,0.357302244234875,0.00514633637640621,0,0,0,0,0,0,5.82506265445204e-13,-7.40935091059214e-13,-2.86798362836294e-13,7.297218385105e-13,-9.89971993270444e-13,3.62945784537771e-13,-2.25375273998907e-13,4.82322515260591e-14,-2.34787883579557e-13,1.48808049216242e-13,-7.96480936759991e-14,-6.74794421728908e-14,8.71947913178017e-14,-8.53390979844298e-14,4.47522581668793e-14,0.053869426791598,0.58368199259711,0.357302244234875,0.00514633637640621,0,0,0,0,0,0
"79",1,0.0126582278481013,1.41650580154362e-12,-1.26346155759904e-12,-1.14630527292547e-13,7.28597737698067e-13,-9.32115495899666e-13,3.91284227241329e-13,-1.46549439250521e-13,-6.41917075050458e-14,-2.1888046930485e-13,1.58373314462779e-13,-6.08627731546463e-14,-6.05761101002411e-14,7.78589432509635e-14,-7.9331994532611e-14,4.35669058609315e-14,0.0196317153030581,0.473015657627902,0.485269617266365,0.022083009802665,0,0,0,0,0,0,1.41650580154362e-12,-1.26346155759904e-12,-1.14630527292547e-13,7.28597737698067e-13,-9.32115495899666e-13,3.91284227241329e-13,-1.46549439250521e-13,-6.41917075050458e-14,-2.1888046930485e-13,1.58373314462779e-13,-6.08627731546463e-14,-6.05761101002411e-14,7.78589432509635e-14,-7.9331994532611e-14,4.35669058609315e-14,0.0196317153030581,0.473015657627902,0.485269617266365,0.022083009802665,0,0,0,0,0,0
"80",1,0.0125,1.43957068488021e-12,-1.31308852679979e-12,-2.11747286371633e-13,7.9594664192939e-13,-9.87751547221194e-13,4.2467418470693e-13,-3.03437830417863e-13,-1.77011183488673e-14,-1.3971115930822e-13,7.2625933045245e-14,-3.05207248363359e-14,-8.54837034491851e-14,1.11855837092723e-13,-1.02532565771085e-13,4.95892897871188e-14,0.00424045050545742,0.34425673383539,0.592882827871639,0.0586199877875023,0,0,0,0,0,0,1.43957068488021e-12,-1.31308852679979e-12,-2.11747286371633e-13,7.9594664192939e-13,-9.87751547221194e-13,4.2467418470693e-13,-3.03437830417863e-13,-1.77011183488673e-14,-1.3971115930822e-13,7.2625933045245e-14,-3.05207248363359e-14,-8.54837034491851e-14,1.11855837092723e-13,-1.02532565771085e-13,4.95892897871188e-14,0.00424045050545742,0.34425673383539,0.592882827871639,0.0586199877875023,0,0,0,0,0,0
"81",1,0.0123456790123457,1.06553654788399e-12,-1.28805299759449e-12,-1.6439627437137e-13,5.70044011993787e-13,-8.76992922727027e-13,3.08530978543331e-13,-2.29441465826596e-13,6.15202333520415e-14,-1.56947371765526e-13,1.02393787893007e-13,-3.76608466634565e-14,-7.86931284024739e-14,1.00307349232276e-13,-1.10528990474035e-13,5.60945671965359e-14,0.000157053722421694,0.220020957248703,0.657526140021568,0.122295849007294,0,0,0,0,0,0,1.06553654788399e-12,-1.28805299759449e-12,-1.6439627437137e-13,5.70044011993787e-13,-8.76992922727027e-13,3.08530978543331e-13,-2.29441465826596e-13,6.15202333520415e-14,-1.56947371765526e-13,1.02393787893007e-13,-3.76608466634565e-14,-7.86931284024739e-14,1.00307349232276e-13,-1.10528990474035e-13,5.60945671965359e-14,0.000157053722421694,0.220020957248703,0.657526140021568,0.122295849007294,0,0,0,0,0,0
"82",1,0.0121951219512195,2.0156654123582e-12,-1.7245926908771e-12,2.34229302620292e-13,6.71851463351913e-13,-8.68152771893449e-13,4.28282409536962e-13,-2.02997341158806e-13,9.72139035937403e-15,-1.35908645448879e-13,6.16000306319364e-14,-3.16587034365767e-15,-1.14237612425239e-13,1.27847819136884e-13,-1.20153561579406e-13,6.283759320172e-14,7.06005349668248e-16,0.122295849007272,0.65752614002157,0.22002095724872,0.000157053722424507,0,0,0,0,0,2.0156654123582e-12,-1.7245926908771e-12,2.34229302620292e-13,6.71851463351913e-13,-8.68152771893449e-13,4.28282409536962e-13,-2.02997341158806e-13,9.72139035937403e-15,-1.35908645448879e-13,6.16000306319364e-14,-3.16587034365767e-15,-1.14237612425239e-13,1.27847819136884e-13,-1.20153561579406e-13,6.283759320172e-14,7.06005349668248e-16,0.122295849007272,0.65752614002157,0.22002095724872,0.000157053722424507,0,0,0,0,0
"83",1,0.0120481927710843,1.40681910565377e-12,-1.69728120447132e-12,-2.31759056390501e-14,6.25971496859279e-13,-9.73721103747494e-13,3.16649484410902e-13,-1.31047950269192e-13,-3.43405859304369e-14,-2.02775296553881e-13,1.2553846850949e-13,-7.55541462726939e-14,-7.13856057599216e-14,1.15051197735472e-13,-1.24440388549196e-13,6.62945447236357e-14,5.12689391808652e-15,0.0586199877874736,0.592882827871646,0.344256733835402,0.0042404505054617,0,0,0,0,0,1.40681910565377e-12,-1.69728120447132e-12,-2.31759056390501e-14,6.25971496859279e-13,-9.73721103747494e-13,3.16649484410902e-13,-1.31047950269192e-13,-3.43405859304369e-14,-2.02775296553881e-13,1.2553846850949e-13,-7.55541462726939e-14,-7.13856057599216e-14,1.15051197735472e-13,-1.24440388549196e-13,6.62945447236357e-14,5.12689391808652e-15,0.0586199877874736,0.592882827871646,0.344256733835402,0.0042404505054617,0,0,0,0,0
"84",1,0.0119047619047619,1.47182266374557e-12,-1.32013844300616e-12,4.56856774633252e-14,7.12235825872654e-13,-1.18589860154117e-12,3.59060003951583e-13,-1.70183311887229e-13,4.47419878923938e-14,-1.76164638432397e-13,9.74810510090407e-14,-5.79553766089091e-14,-1.21994428448069e-13,1.53656601331598e-13,-1.41054919480799e-13,7.05368380891913e-14,1.18692761782307e-14,0.0220830098026285,0.485269617266376,0.47301565762791,0.0196317153030634,0,0,0,0,0,1.47182266374557e-12,-1.32013844300616e-12,4.56856774633252e-14,7.12235825872654e-13,-1.18589860154117e-12,3.59060003951583e-13,-1.70183311887229e-13,4.47419878923938e-14,-1.76164638432397e-13,9.74810510090407e-14,-5.79553766089091e-14,-1.21994428448069e-13,1.53656601331598e-13,-1.41054919480799e-13,7.05368380891913e-14,1.18692761782307e-14,0.0220830098026285,0.485269617266376,0.47301565762791,0.0196317153030634,0,0,0,0,0
"85",1,0.0117647058823529,1.37401201527609e-12,-1.82781567659163e-12,1.72528658026749e-13,4.9185655548456e-13,-1.36693434349411e-12,6.28289087423184e-13,-3.45140582780346e-13,1.34996180900515e-13,-3.1218777563069e-13,1.68448588411252e-13,-5.01699376487252e-14,-1.2807810367832e-13,1.56500680470462e-13,-1.57242491596876e-13,7.23796565217649e-14,1.40668997717502e-14,0.00514633637636368,0.35730224423489,0.583681992597114,0.053869426791606,0,0,0,0,0,1.37401201527609e-12,-1.82781567659163e-12,1.72528658026749e-13,4.9185655548456e-13,-1.36693434349411e-12,6.28289087423184e-13,-3.45140582780346e-13,1.34996180900515e-13,-3.1218777563069e-13,1.68448588411252e-13,-5.01699376487252e-14,-1.2807810367832e-13,1.56500680470462e-13,-1.57242491596876e-13,7.23796565217649e-14,1.40668997717502e-14,0.00514633637636368,0.35730224423489,0.583681992597114,0.053869426791606,0,0,0,0,0
