,Age,year,qx_male
0,0,2000,0.04239999999999989
1,1,2000,0.0020500000000000136
2,2,2000,-0.01511503330082418
3,3,2000,-0.01629743027675809
4,4,2000,-0.008646112114312942
5,5,2000,0.0006900000000000725
6,6,2000,0.005985823053096213
7,7,2000,0.007211626725596643
8,8,2000,0.005761518871548995
9,9,2000,0.003029607345000899
10,10,2000,0.00040999999999999717
11,11,2000,-0.0009992777165250461
12,12,2000,-0.0012845299861214254
13,13,2000,-0.0008281433974553004
14,14,2000,-1.2504539192831748e-05
15,15,2000,0.0007799999999998208
16,16,2000,0.0012476878130036932
17,17,2000,0.0014116932188886133
18,18,2000,0.0013738547182716042
19,19,2000,0.0012360108117696904
20,20,2000,0.001099999999999896
21,21,2000,0.001046366464509417
22,22,2000,0.0010704771105661366
23,23,2000,0.0011464045243681084
24,24,2000,0.0012482212921133872
25,25,2000,0.001350000000000028
26,26,2000,0.001431406328958201
27,27,2000,0.0014944783388465383
28,28,2000,0.0015468471842557878
29,29,2000,0.0015961440197766969
30,30,2000,0.001650000000000014
31,31,2000,0.001714808219657856
32,32,2000,0.0017920095340478131
33,33,2000,0.0018818067386088427
34,34,2000,0.001984402628779904
35,35,2000,0.0020999999999999565
36,36,2000,0.0022289607924103685
37,37,2000,0.002372283524962153
38,38,2000,0.0025311258613087287
39,39,2000,0.0027066454651035188
40,40,2000,0.002899999999999945
41,41,2000,0.003112708610700418
42,42,2000,0.0033477363661033044
43,43,2000,0.0036084098161559574
44,44,2000,0.003898055510805733
45,45,2000,0.004219999999999988
46,46,2000,0.004576604764787709
47,47,2000,0.004966371010624417
48,48,2000,0.00538683487406727
49,49,2000,0.005835532491673417
50,50,2000,0.0063100000000000205
51,51,2000,0.006810952330148708
52,52,2000,0.007351819591399026
53,53,2000,0.00794921068757499
54,54,2000,0.008619734522500625
55,55,2000,0.009379999999999947
56,56,2000,0.01024614591461744
57,57,2000,0.011232430623779419
58,58,2000,0.012352642375632647
59,59,2000,0.013620569418323899
60,60,2000,0.015049999999999947
61,61,2000,0.016656144011381255
62,62,2000,0.01845989791348302
63,63,2000,0.02048357980989414
64,64,2000,0.022749507804203498
65,65,2000,0.025279999999999993
66,66,2000,0.02810623803985731
67,67,2000,0.03129485772228832
68,68,2000,0.034921358384790664
69,69,2000,0.03906123936486199
70,70,2000,0.04378999999999999
71,71,2000,0.049158263829189426
72,72,2000,0.05511715119736367
73,73,2000,0.061592906650943184
74,74,2000,0.06851177473634848
75,75,2000,0.07580000000000003
76,76,2000,0.083476866643385
77,77,2000,0.0919338174882571
78,78,2000,0.10165533501143671
79,79,2000,0.1131259016897442
80,80,2000,0.12682999999999994
81,81,2000,0.1432789895972706
82,82,2000,0.16309173884960798
83,83,2000,0.18691399330331
84,84,2000,0.21539149850467465
85,85,2000,0.24917
86,0,2001,0.040409999999999904
87,1,2001,0.0019500000000000177
88,2,2001,-0.014412165579156963
89,3,2001,-0.015540688621178364
90,4,2001,-0.008248867352610554
91,5,2001,0.0006500000000000793
92,6,2001,0.005699458489350583
93,7,2001,0.006870426285111681
94,8,2001,0.005490664836197517
95,9,2001,0.0028879355915222395
96,10,2001,0.000389999999999998
97,11,2001,-0.0009572515098684987
98,12,2001,-0.0012354125912362897
99,13,2001,-0.0008079479176698499
100,14,2001,-3.832216273565543e-05
101,15,2001,0.0007099999999998187
102,16,2001,0.0011502675501231373
103,17,2001,0.0013025840798330324
104,18,2001,0.0012637668344812755
105,19,2001,0.001130633059419639
106,20,2001,0.000999999999999895
107,21,2001,0.0009484213093750841
108,22,2001,0.0009713962719033153
109,23,2001,0.0010441605797439654
110,24,2001,0.0011419499250564119
111,25,2001,0.0012400000000000317
112,26,2001,0.0013188472123760904
113,27,2001,0.0013802308325534093
114,28,2001,0.0014311908465426974
115,29,2001,0.0014787672403546634
116,30,2001,0.0015300000000000177
117,31,2001,0.0015909098411206496
118,32,2001,0.0016634403978831695
119,33,2001,0.0017485160340853672
120,34,2001,0.001847061113525032
121,35,2001,0.0019599999999999557
122,36,2001,0.0020881534231413186
123,37,2001,0.0022319275759138646
124,38,2001,0.0023916250171157278
125,39,2001,0.0025675483055450426
126,40,2001,0.002759999999999945
127,41,2001,0.0029699164663138235
128,42,2001,0.003200769298461096
129,43,2001,0.0034566638974514326
130,44,2001,0.003741705664294504
131,45,2001,0.004059999999999985
132,46,2001,0.0044144207116031285
133,47,2001,0.0048029152302415294
134,48,2001,0.005222199393078359
135,49,2001,0.005668989037276796
136,50,2001,0.006140000000000018
137,51,2001,0.006635200687273606
138,52,2001,0.007167569780572775
139,53,2001,0.007753338530235142
140,54,2001,0.008408738186598326
141,55,2001,0.009149999999999953
142,56,2001,0.009993496539302425
143,57,2001,0.010956165647467314
144,58,2001,0.012055086485980963
145,59,2001,0.013307338216329722
146,60,2001,0.014729999999999948
147,61,2001,0.01633937315551643
148,62,2001,0.01814864762955771
149,63,2001,0.02017023552584074
150,64,2001,0.022416548948082506
151,65,2001,0.024899999999999985
152,66,2001,0.027647330838631617
153,67,2001,0.030742603834301684
154,68,2001,0.03428421141065594
155,69,2001,0.03837054599134011
156,70,2001,0.04309999999999999
157,71,2001,0.04853154348995703
158,72,2001,0.05456645703323554
159,73,2001,0.06106659883153553
160,74,2001,0.06789382708655699
161,75,2001,0.07491000000000003
162,76,2001,0.08210265520154031
163,77,2001,0.0899620480327563
164,78,2001,0.09910411326320213
165,79,2001,0.11014478566243195
166,80,2001,0.12369999999999995
167,81,2001,0.14042247570388175
168,82,2001,0.16111207083573933
