,Age,year,qx_male
0,0,2000,4695.092999999993
1,1,2000,776.8279000000039
2,2,2000,-925.1997723340259
3,3,2000,-1098.544350275652
4,4,2000,-425.6246780794513
5,5,2000,411.14039999999875
6,6,2000,865.9182162702352
7,7,2000,939.2208092872492
8,8,2000,768.1463941691442
9,9,2000,489.79318603402544
10,10,2000,241.25939999999713
11,11,2000,129.73562054132475
12,12,2000,142.78190955691716
13,13,2000,238.0506983018439
14,14,2000,373.1944180311748
15,15,2000,505.86549999997993
16,16,2000,602.18928716442
17,17,2000,662.1827692850223
18,18,2000,694.3358478234054
19,19,2000,707.1384242411873
20,20,2000,709.0803999999871
21,21,2000,707.5310908008955
22,22,2000,705.3774693028954
23,23,2000,704.3859224044419
24,24,2000,706.3228370039901
25,25,2000,712.9545999999958
26,26,2000,725.6498816319312
27,27,2000,744.1864855033396
28,28,2000,767.94449855878
29,29,2000,796.3040077428129
30,30,2000,828.6450999999984
31,31,2000,864.6567074713537
32,32,2000,905.2631430837265
33,33,2000,951.697564960421
34,34,2000,1005.1931312247418
35,35,2000,1066.9829999999943
36,36,2000,1138.3099980826357
37,37,2000,1220.4556269617353
38,38,2000,1314.7110567995135
39,39,2000,1422.3674577581924
40,40,2000,1544.7159999999942
41,41,2000,1682.8274073980706
42,42,2000,1836.890618669301
43,43,2000,2006.8741262414926
44,44,2000,2192.746422542454
45,45,2000,2394.4759999999965
46,46,2000,2612.3504443250495
47,47,2000,2847.933714361034
48,48,2000,3103.1088622344914
49,49,2000,3379.7589400719653
50,50,2000,3679.766999999997
51,51,2000,4004.4989593017103
52,52,2000,4353.2521958865445
53,53,2000,4724.806952820523
54,54,2000,5117.943473169665
55,55,2000,5531.441999999993
56,56,2000,5964.437846468086
57,57,2000,6417.4866060927625
58,58,2000,6891.498942483391
59,59,2000,7387.3855192493465
60,60,2000,7906.057000000007
61,61,2000,8447.976278825927
62,62,2000,9011.815171742408
63,63,2000,9595.797725245926
64,64,2000,10198.147985832962
65,65,2000,10817.09
66,66,2000,11449.611110228227
67,67,2000,12087.751842937638
68,68,2000,12722.316020532935
69,69,2000,13344.107465418814
70,70,2000,13943.929999999986
71,71,2000,14510.121904261146
72,72,2000,15021.159288507017
73,73,2000,15453.052720622303
74,74,2000,15781.812768491722
75,75,2000,15983.449999999995
76,76,2000,16041.101592727122
77,77,2000,15966.411163034254
78,78,2000,15778.148936977821
79,79,2000,15495.085140614252
80,80,2000,15135.98999999999
81,81,2000,14721.699564830324
82,82,2000,14281.313179355946
83,83,2000,13845.996011466397
84,84,2000,13446.91322905123
85,85,2000,13115.229999999992
86,0,2001,4491.372999999992
87,1,2001,736.7693000000038
88,2,2001,-892.9278259038008
89,3,2001,-1057.003104358226
90,4,2001,-409.8198556335374
91,5,2001,394.2585999999991
92,6,2001,831.7940120933893
93,7,2001,903.0484094827234
94,8,2001,739.2088908253621
95,9,2001,471.46255477866623
96,10,2001,230.99649999999747
97,11,2001,120.45861156163883
98,12,2001,128.33992019556288
99,13,2001,214.59224304866447
100,14,2001,339.1673972678384
101,15,2001,462.01719999997954
102,16,2001,551.0874840600105
103,17,2001,606.3001449349653
104,18,2001,635.571093779905
105,19,2001,646.8162417498918
106,20,2001,647.9514999999869
107,21,2001,645.8524905982181
108,22,2001,643.2336792644771
109,23,2001,641.7692426316214
110,24,2001,643.1333573325082
111,25,2001,649.0001999999957
112,26,2001,660.6723663470498
113,27,2001,677.9661284070696
114,28,2001,700.3261772935625
115,29,2001,727.1972041200361
116,30,2001,758.0238999999985
117,31,2001,792.5260856135576
118,32,2001,831.524099907225
119,33,2001,876.1134113941123
120,34,2001,927.3894885873311
121,35,2001,986.4477999999943
122,36,2001,1054.4574759987022
123,37,2001,1132.8822943640112
124,38,2001,1223.259694729966
125,39,2001,1327.1271167306118
126,40,2001,1446.021999999994
127,41,2001,1581.2165463916017
128,42,2001,1732.9220066366981
129,43,2001,1901.0843936859912
130,44,2001,2085.649720490188
131,45,2001,2286.563999999996
132,46,2001,2504.10278803486
133,47,2001,2739.859811889168
134,48,2001,2995.758341726044
135,49,2001,3273.7216477086117
136,50,2001,3575.6729999999966
137,51,2001,3902.9333654689344
138,52,2001,4254.414497806609
139,53,2001,4628.425847409813
140,54,2001,5023.276864675342
141,55,2001,5437.276999999991
142,56,2001,5869.350950089372
143,57,2001,6320.884396884368
144,58,2001,6793.878268634674
145,59,2001,7290.333493589985
146,60,2001,7812.251000000007
147,61,2001,8360.737114173551
148,62,2001,8933.319754655913
149,63,2001,9526.632238051501
150,64,2001,10137.307880964725
151,65,2001,10761.98
152,66,2001,11396.515321216442
153,67,2001,12033.714208492005
154,68,2001,12665.610435159344
155,69,2001,13284.237774551115
156,70,2001,13881.629999999985
157,71,2001,14448.066432960655
158,72,2001,14966.80858737604
159,73,2001,15419.363525311084
160,74,2001,15787.23830883075
161,75,2001,16051.939999999995
162,76,2001,16199.49758694087
163,77,2001,16234.027762003794
164,78,2001,16164.16914359628
165,79,2001,15998.560350125837
166,80,2001,15745.839999999993
167,81,2001,15415.975299275835
168,82,2001,15024.24780460877
169,83,2001,14587.267660303782
170,84,2001,14121.64501066586
171,85,2001,13643.989999999994
172,0,2002,4223.845999999993
173,1,2002,711.0923000000039
174,2,2002,-816.3655686236822
175,3,2002,-974.1307291385415
176,4,2002,-373.214200084129
177,5,2002,375.3729999999998
178,6,2002,782.8061820384346
179,7,2002,849.0059748123413
180,8,2002,696.0793365670305
181,9,2002,446.13322554781234
182,10,2002,221.2745999999977
183,11,2002,117.07173742555412
184,12,2002,122.93819235307753
185,13,2002,201.74883856782083
186,14,2002,316.378549855037
187,15,2002,429.70219999997926
188,16,2002,512.0004698593049
189,17,2002,563.177268575289
190,18,2002,590.542312361611
191,19,2002,601.4053174319503
192,20,2002,603.0759999999867
193,21,2002,601.8892607371242
194,22,2002,600.2807381456662
195,23,2002,599.7112551856402
196,24,2002,601.641634817074
197,25,2002,607.5326999999959
198,26,2002,618.5272951921303
199,27,2002,634.4963508419893
200,28,2002,654.992818895781
201,29,2002,679.5696512997147
202,30,2002,707.7797999999989
203,31,2002,739.4367456943304
204,32,2002,775.3960840863585
205,33,2002,816.7739396312203
206,34,2002,864.6864367840531
207,35,2002,920.2496999999942
208,36,2002,984.6332948305323
209,37,2002,1059.2205512125588
210,38,2002,1145.4482401793161
211,39,2002,1244.7531327640468
212,40,2002,1358.571999999994
213,41,2002,1488.1476773835084
214,42,2002,1633.9472582633741
215,43,2002,1796.2439004514827
216,44,2002,1975.310761759726
217,45,2002,2171.420999999997
218,46,2002,2385.107530035403
219,47,2002,2617.942294933918
220,48,2002,2871.7569948147298
221,49,2002,3148.3833297970264
222,50,2002,3449.6529999999975
223,51,2002,3776.7506584748594
224,52,2002,4128.272770000938
225,53,2002,4502.1687522895845
226,54,2002,4896.388023052151
227,55,2002,5308.879999999994
228,56,2002,5738.423876065137
229,57,2002,6187.117945062311
230,58,2002,6657.890276026912
231,59,2002,7153.668937994344
232,60,2002,7677.382000000007
233,61,2002,8230.761005264576
234,62,2002,8810.751393749822
235,63,2002,9413.102079602779
236,64,2002,10033.561976970492
237,65,2002,10667.880000000003
238,66,2002,11311.384390876585
239,67,2002,11957.720703938443
240,68,2002,12600.113821562005
241,69,2002,13231.788626123709
242,70,2002,13845.969999999987
243,71,2002,14434.315015229073
244,72,2002,14982.209502496396
245,73,2002,15473.471482149176
246,74,2002,15891.918974534634
247,75,2002,16221.369999999995
248,76,2002,16448.626268207063
249,77,2002,16572.42424607593
250,78,2002,16594.484089841262
251,79,2002,16516.52595573772
252,80,2002,16340.269999999993
253,81,2002,16068.347911942643
254,82,2002,15707.03751319987
255,83,2002,15263.528158485768
256,84,2002,14745.009202514442
257,85,2002,14158.669999999995
258,0,2003,3958.115999999994
259,1,2003,675.7079000000031
260,2,2003,-751.0597391006115
261,3,2003,-897.8404732797528
262,4,2003,-335.9901208190165
263,5,2003,363.1355
264,6,2003,742.5051037787932
265,7,2003,802.38553665123
266,8,2003,657.3681776342698
267,9,2003,422.04440574487245
268,10,2003,211.00559999999788
269,11,2003,113.89847918430908
270,12,2003,120.5911211532827
271,13,2003,196.0069435300988
272,14,2003,305.06936393793745
273,15,2003,412.7017999999787
274,16,2003,490.85483788392645
275,17,2003,539.5877379355791
276,18,2003,565.9869290452586
277,19,2003,577.1388401032871
278,20,2003,580.1298999999868
279,21,2003,581.0383236798813
280,22,2003,581.9094703042995
281,23,2003,583.7804850887711
282,24,2003,587.6885132488267
283,25,2003,594.6706999999964
284,26,2003,605.5413209964815
285,27,2003,620.2231736471679
286,28,2003,638.4161857996118
287,29,2003,659.82028530137
288,30,2003,684.1353999999994
289,31,2003,711.3388835341714
290,32,2003,742.517792707014
291,33,2003,779.0366101127702
292,34,2003,822.2598183456828
293,35,2003,873.5518999999948
294,36,2003,934.1879112668206
295,37,2003,1005.0852027247613
296,38,2003,1087.0716985492888
297,39,2003,1180.9753229158755
