,Age,year,qx_male
363,19,2004,0.001343248270494546
364,20,2004,0.0012099999999998874
365,21,2004,0.0011371453153918955
366,22,2004,0.0011242502931150759
367,23,2004,0.001152782613142266
368,24,2004,0.001204209955446306
369,25,2004,0.001260000000000034
370,26,2004,0.0013054943503317826
371,27,2004,0.0013415303041918575
372,28,2004,0.0013728190828860573
373,29,2004,0.00140407190772018
374,30,2004,0.0014400000000000252
375,31,2004,0.0014849572832810866
376,32,2004,0.0015418684901176399
377,33,2004,0.0016133010553136542
378,34,2004,0.0017018224136731
379,35,2004,0.0018099999999999486
380,36,2004,0.0019399565165438956
381,37,2004,0.002092035735337542
382,38,2004,0.002266136695859214
383,39,2004,0.0024621584375872376
384,40,2004,0.002679999999999941
385,41,2004,0.0029204166505430494
386,42,2004,0.0031875885685318864
387,43,2004,0.003486552161249172
388,44,2004,0.0038223438359776298
389,45,2004,0.0041999999999999815
390,46,2004,0.004624136881283627
391,47,2004,0.005097689990534671
392,48,2004,0.005623174659143897
393,49,2004,0.006203106218502085
394,50,2004,0.006840000000000026
395,51,2004,0.007537115824322387
396,52,2004,0.008300691469329421
397,53,2004,0.009137709202175267
398,54,2004,0.01005515129001406
399,55,2004,0.011059999999999948
400,56,2004,0.012160039821426822
401,57,2004,0.013366264132147596
402,58,2004,0.014690468532154931
403,59,2004,0.016144448621441487
404,60,2004,0.017739999999999947
405,61,2004,0.01949520488997005
406,62,2004,0.02145329200207992
407,63,2004,0.023663776669204727
408,64,2004,0.02617617422421968
409,65,2004,0.02903999999999998
410,66,2004,0.03229594061869272
411,67,2004,0.035949367859532545
412,68,2004,0.039996824791026
413,69,2004,0.04443485448167963
414,70,2004,0.04926
415,71,2004,0.05449631263525899
416,72,2004,0.060277876559789875
417,73,2004,0.06676628416669128
418,74,2004,0.07412312784906178
419,75,2004,0.08251000000000004
420,76,2004,0.09210776884027139
421,77,2004,0.1031744059013081
422,78,2004,0.11598715854220909
423,79,2004,0.13082327412207334
424,80,2004,0.14795999999999995
425,81,2004,0.16767757200365552
426,82,2004,0.19026817983497787
427,83,2004,0.21602700166447247
428,84,2004,0.24524921566264465
429,85,2004,0.2782300000000001
430,0,2005,0.03653999999999989
431,1,2005,0.001599999999999999
432,2,2005,-0.013215441130023351
433,3,2005,-0.014165473235823999
434,4,2005,-0.0074627687237126235
435,5,2005,0.0006800000000000868
436,6,2005,0.005288870348429778
437,7,2005,0.006344719012397373
438,8,2005,0.005067132502150114
439,9,2005,0.00267569732793524
440,10,2005,0.00039000000000000146
441,11,2005,-0.0008296778427137376
442,12,2005,-0.0010602740464856128
443,13,2005,-0.0006380313289006391
444,14,2005,0.00010080759245616998
445,15,2005,0.0008199999999998016
446,16,2005,0.001253761022424882
447,17,2005,0.0014181371735446015
448,18,2005,0.0013996328134517888
449,19,2005,0.0012847523022392747
450,20,2005,0.0011599999999998892
451,21,2005,0.0010943937530132715
452,22,2005,0.0010870053523062946
453,23,2005,0.0011194200750926416
454,24,2005,0.0011732231985859942
455,25,2005,0.0012300000000000353
456,26,2005,0.001275143965521572
457,27,2005,0.00130928141722991
458,28,2005,0.0013368468861774787
459,29,2005,0.0013622749034167075
460,30,2005,0.0013900000000000275
461,31,2005,0.0014243903849005632
462,32,2005,0.0014695489787742218
463,33,2005,0.0015295123801976045
464,34,2005,0.0016083171877473133
465,35,2005,0.0017099999999999507
466,36,2005,0.0018372144948762127
467,37,2005,0.001987082667673174
468,38,2005,0.0021553435930320034
469,39,2005,0.00233773634559387
470,40,2005,0.0025299999999999425
471,41,2005,0.002730031635594316
472,42,2005,0.0029443603505327856
473,43,2005,0.003181673247674073
474,44,2005,0.0034506574298768973
475,45,2005,0.0037599999999999817
476,46,2005,0.0041164989627462505
477,47,2005,0.004519395930195446
478,48,2005,0.00496604341627151
479,49,2005,0.005453793934898388
480,50,2005,0.005980000000000027
481,51,2005,0.006545092513420628
482,52,2005,0.00716181592868543
483,53,2005,0.007845993087239921
484,54,2005,0.008613446830529595
485,55,2005,0.00947999999999995
486,56,2005,0.01045913098357124
487,57,2005,0.0115549403550628
488,58,2005,0.012769184234768706
489,59,2005,0.014103618742983054
490,60,2005,0.015559999999999942
491,61,2005,0.01715382355229413
492,62,2005,0.01895554265106309
493,63,2005,0.021049349973684957
494,64,2005,0.02351943819753787
495,65,2005,0.026449999999999987
496,66,2005,0.029903254807251978
497,67,2005,0.03385352904068464
498,68,2005,0.038253175870491304
499,69,2005,0.04305454846686531
500,70,2005,0.048209999999999996
501,71,2005,0.05370811721869789
502,72,2005,0.05968242118619834
503,73,2005,0.06630266654434983
504,74,2005,0.07373860793500088
505,75,2005,0.08216000000000001
506,76,2005,0.09175835631795647
507,77,2005,0.10281222621452211
508,78,2005,0.11562191795210952
509,79,2005,0.13048773979313125
510,80,2005,0.14770999999999992
511,81,2005,0.16759173750947617
512,82,2005,0.19044691395571317
513,83,2005,0.216592221647212
514,84,2005,0.24634435289247383
515,85,2005,0.28002
516,0,2006,0.0354199999999999
517,1,2006,0.0014800000000000021
518,2,2006,-0.012905123795280402
519,3,2006,-0.013817309382176408
520,4,2006,-0.007293340277984183
521,5,2006,0.0006300000000000906
522,6,2006,0.005119449167348753
523,7,2006,0.006155829871108187
524,8,2006,0.004923485991193279
525,9,2006,0.00260676140751892
526,10,2006,0.00039000000000000146
527,11,2006,-0.0007941157626626524
528,12,2006,-0.0010195490566244879
529,13,2006,-0.0006119244692550155
530,14,2006,0.00010313341207625142
531,15,2006,0.000799999999999802
532,16,2006,0.0012212538833015713
533,17,2006,0.0013822863553892887
534,18,2006,0.00136669188582613
535,19,2006,0.0012580649441752713
536,20,2006,0.00113999999999989
537,21,2006,0.001079180229455432
538,22,2006,0.0010746436350664232
539,23,2006,0.0011085169259496574
540,24,2006,0.0011629268112219302
541,25,2006,0.001220000000000037
542,26,2006,0.0012654651988762457
543,27,2006,0.0012994591043447162
544,28,2006,0.0013257204103750816
545,29,2006,0.0013479878109369748
546,30,2006,0.001370000000000029
547,31,2006,0.0013957589750397176
548,32,2006,0.0014303199475548777
549,33,2006,0.001479001432550185
550,34,2006,0.0015471219450303173
551,35,2006,0.0016399999999999514
552,36,2006,0.0017608589009649287
553,37,2006,0.0019045411054357513
554,38,2006,0.0020637938594240835
555,39,2006,0.002231364408941592
556,40,2006,0.002399999999999943
557,41,2006,0.0025655254211003004
558,42,2006,0.002736075630701825
559,43,2006,0.0029228631297531743
560,44,2006,0.003137100419203007
561,45,2006,0.0033899999999999816
562,46,2006,0.0036897594146335973
563,47,2006,0.004032516371756713
564,48,2006,0.004411393621563024
565,49,2006,0.004819513914246228
566,50,2006,0.005250000000000026
567,51,2006,0.005701036920365257
568,52,2006,0.006191058882271322
569,53,2006,0.006743562383994763
570,54,2006,0.007382043923812124
571,55,2006,0.00812999999999995
572,56,2006,0.009005532903905383
573,57,2006,0.010005168099157963
574,58,2006,0.01112003684245782
575,59,2006,0.0123412703905051
576,60,2006,0.013659999999999938
577,61,2006,0.015088591464012936
578,62,2006,0.016724348721096537
579,63,2006,0.01868581024617364
580,64,2006,0.021091514514167145
581,65,2006,0.024059999999999977
582,66,2006,0.027675381240042585
583,67,2006,0.03188407701645566
584,68,2006,0.03659808217284742
585,69,2006,0.041729391552826116
586,70,2006,0.04718999999999998
587,71,2006,0.05293588357581658
588,72,2006,0.059098943213080735
589,73,2006,0.06585506106243659
590,74,2006,0.0733801192745283
591,75,2006,0.08185000000000003
592,76,2006,0.09146492445669109
593,77,2006,0.10252247013122147
594,78,2006,0.1153445535774063
595,79,2006,0.13025309134906074
596,80,2006,0.14756999999999992
597,81,2006,0.16761977859741908
598,82,2006,0.1907372562620335
599,83,2006,0.21725984462793826
600,84,2006,0.2475249553292287
601,85,2006,0.28187000000000006
602,0,2007,0.0347699999999999
603,1,2007,0.0014300000000000007
604,2,2007,-0.012693791851981575
605,3,2007,-0.013579341454285767
606,4,2007,-0.007160220329447054
607,5,2007,0.0006300000000000906
608,6,2007,0.005040927320099945
609,7,2007,0.006054886651211811
610,8,2007,0.00483738232227374
611,9,2007,0.002553918662223785
612,10,2007,0.00037000000000000357
613,11,2007,-0.0007965992008123965
614,12,2007,-0.0010190239380395935
615,13,2007,-0.0006181490748606095
616,14,2007,8.515052554552992e-05
617,15,2007,0.0007699999999998021
618,16,2007,0.0011828294831493634
619,17,2007,0.0013392891009460935
620,18,2007,0.0013223339771680515
621,19,2007,0.001214919235593297
622,20,2007,0.0010999999999998901
623,21,2007,0.0010436012682140095
624,22,2007,0.0010440275342543104
625,23,2007,0.0010826531661875661
626,24,2007,0.0011408525320805506
627,25,2007,0.0012000000000000378
628,26,2007,0.0012452454439941453
629,27,2007,0.0012768407620363644
630,28,2007,0.0012988133580815286
631,29,2007,0.0013151906360844721
632,30,2007,0.0013300000000000304
633,31,2007,0.0013475769558095466
634,32,2007,0.0013734894176004044
635,33,2007,0.0014136134014864962
636,34,2007,0.0014738249235817142
637,35,2007,0.0015599999999999527
638,36,2007,0.0016754867327677212
639,37,2007,0.0018135215675620041
640,38,2007,0.0019648130359724014
641,39,2007,0.002120069669588514
642,40,2007,0.0022699999999999435
643,41,2007,0.002409036113119308
644,42,2007,0.002546504312151293
645,43,2007,0.0026954544546235987
646,44,2007,0.002868936398063927
647,45,2007,0.003079999999999982
648,46,2007,0.0033379688147547795
649,47,2007,0.0036372611838325934
650,48,2007,0.0039685691455330135
651,49,2007,0.004322584738155628
652,50,2007,0.0046900000000000275
653,51,2007,0.005067648627861525
654,52,2007,0.005476930952518333
655,53,2007,0.005945388963244383
656,54,2007,0.006500564649313609
657,55,2007,0.00716999999999995
658,56,2007,0.007973916673799129
659,57,2007,0.008903255006094037
660,58,2007,0.009941635001489353
661,59,2007,0.011072676664589758
662,60,2007,0.012279999999999939
663,61,2007,0.013573564676941683
664,62,2007,0.015068689023105224
665,63,2007,0.01690703103079789
666,64,2007,0.01923024869232703
667,65,2007,0.022179999999999984
668,66,2007,0.025856144618433857
669,67,2007,0.03019134890148484
670,68,2007,0.03507648087531889
671,69,2007,0.04040240856610194
672,70,2007,0.04606
673,71,2007,0.05198729684932279
674,72,2007,0.05831103537095536
675,73,2007,0.06520512546792653
676,74,2007,0.07284347704326513
677,75,2007,0.08140000000000003
678,76,2007,0.09107618798427501
679,77,2007,0.1021838696146938
680,78,2007,0.11506245725297513
681,79,2007,0.13005136326083758
682,80,2007,0.14748999999999998
683,81,2007,0.1677208312135772
684,82,2007,0.1910985261702695
685,83,2007,0.21798080552017313
686,84,2007,0.2487253899133845
687,85,2007,0.28369000000000005
688,0,2008,0.0342899999999999
689,1,2008,0.0013899999999999989
690,2,2008,-0.012552859646908363
691,3,2008,-0.013434224419635191
692,4,2008,-0.007105976982544399
693,5,2008,0.0005800000000000909
694,6,2008,0.004938304384900033
695,7,2008,0.0059494561141198755
696,8,2008,0.004760455650889737
697,9,2008,0.0025183034584397392
698,10,2008,0.00037000000000000357
699,11,2008,-0.0007810641006474237
700,12,2008,-0.0010059375775128125
701,13,2008,-0.0006192790040545072
702,14,2008,6.425304626914587e-05
703,15,2008,0.0007299999999998022
704,16,2008,0.0011293920176893865
705,17,2008,0.001278214195930908
706,18,2008,0.0012583403653276463
707,19,2008,0.0011516443564828804
708,20,2008,0.0010399999999998908
709,21,2008,0.0009883760298889464
710,22,2008,0.0009941207937882736
711,23,2008,0.0010376775427430875
712,24,2008,0.001099489527798604
713,25,2008,0.001160000000000039
714,26,2008,0.00120374386275438
715,27,2008,0.0012316226289157024
716,28,2008,0.0012486294636998535
717,29,2008,0.0012597575323226803
718,30,2008,0.001270000000000031
719,31,2008,0.001284328519093678
720,32,2008,0.001307628690549095
721,33,2008,0.0013447646024576803
722,34,2008,0.001400600342910833
723,35,2008,0.0014799999999999523
724,36,2008,0.001585582060870964
725,37,2008,0.0017109826088879056
726,38,2008,0.0018475921264693399
727,39,2008,0.0019868010960338305
728,40,2008,0.002119999999999943
729,41,2008,0.002242143237422204
730,42,2008,0.002362440873898995
731,43,2008,0.002493666891664659
732,44,2008,0.0026485952729535392
733,45,2008,0.0028399999999999823
734,46,2008,0.00307696498943995
735,47,2008,0.0033538138955158817
736,48,2008,0.0036611803068718335
737,49,2008,0.003989697812151863
738,50,2008,0.004330000000000029
739,51,2008,0.004678956804817949
740,52,2008,0.005058383544037481
741,53,2008,0.0054963318808480465
742,54,2008,0.006020853478439062
743,55,2008,0.006659999999999951
744,56,2008,0.007433767791288272
745,57,2008,0.00832993192833416
746,58,2008,0.009328212169735884
747,59,2008,0.010408328274091714
748,60,2008,0.011549999999999935
749,61,2008,0.012761092030028679
750,62,2008,0.014162048742625572
751,63,2008,0.015901459440208095
752,64,2008,0.018127913425193733
753,65,2008,0.020989999999999977
754,66,2008,0.024593624088596694
755,67,2008,0.02887395310116329
756,68,2008,0.033723470069431515
757,69,2008,0.03903465802513315
758,70,2008,0.04469999999999999
759,71,2008,0.0506587316155844
760,72,2008,0.05703709885272121
761,73,2008,0.06400810028206581
762,74,2008,0.07174473447427361
763,75,2008,0.08042000000000006
764,76,2008,0.09023528944906577
765,77,2008,0.10150557148795207
766,78,2008,0.1145742088023055
767,79,2008,0.12978456407777259
768,80,2008,0.14747999999999994
769,81,2008,0.16800715058815277
770,82,2008,0.19172573519547076
771,83,2008,0.2189987445087124
772,84,2008,0.25018916921463596
773,85,2008,0.28565999999999997
774,0,2009,0.033739999999999895
775,1,2009,0.0013499999999999988
776,2,2009,-0.012371406224191271
777,3,2009,-0.01323105499854595
778,4,2009,-0.006992676273627628
779,5,2009,0.0005800000000000926
780,6,2009,0.00487222550114119
781,7,2009,0.005865178426069912
782,8,2009,0.004689018600428075
783,9,2009,0.002473905849857499
784,10,2009,0.00035000000000000395
785,11,2009,-0.0007924924687735713
786,12,2009,-0.0010231784571763133
787,13,2009,-0.000651618211192287
788,14,2009,1.2628023194440233e-05
789,15,2009,0.0006599999999998029
790,16,2009,0.0010459843739528227
791,17,2009,0.0011862554026348768
792,18,2009,0.0011615342443404297
793,19,2009,0.001052542057363946
794,20,2009,0.0009399999999998914
795,21,2009,0.0008878349729613524
796,22,2009,0.0008927968466359027
797,23,2009,0.0009348412338297372
798,24,2009,0.0009939237473490512
799,25,2009,0.0010500000000000405
800,26,2009,0.001087475734201325
801,27,2009,0.001108557210821223
802,28,2009,0.0011199008203404781
803,29,2009,0.0011281629532398333
804,30,2009,0.0011400000000000327
805,31,2009,0.0011612220902335012
806,32,2009,0.0011942543100793921
807,33,2009,0.0012406754848085406
808,34,2009,0.001302064439691782
809,35,2009,0.0013799999999999516
810,36,2009,0.0014749159048647327
811,37,2009,0.0015826655488612002
812,38,2009,0.0016979572404252762
813,39,2009,0.0018154992879928827
814,40,2009,0.0019299999999999437
815,41,2009,0.0020388742903073064
816,42,2009,0.0021503634944755184
817,43,2009,0.0022754155534900535
818,44,2009,0.0024249784083363837
819,45,2009,0.002609999999999983
820,46,2009,0.0028381469339057762
821,47,2009,0.0031039604732364954
822,48,2009,0.003398700545614322
823,49,2009,0.0037136270786614386
824,50,2009,0.00404000000000003
825,51,2009,0.004375097974069546
826,52,2009,0.004740274612578509
827,53,2009,0.005162902264052705
828,54,2009,0.005670353277017922
829,55,2009,0.00628999999999995
830,56,2009,0.007041061169816061
831,57,2009,0.007910141076449443
832,58,2009,0.008875690398174768
833,59,2009,0.009916159813266706
834,60,2009,0.011009999999999935
835,61,2009,0.012163777346665933
836,62,2009,0.013496521081623416
837,63,2009,0.015155376143247903
838,64,2009,0.017287487469914917
839,65,2009,0.02003999999999998
840,66,2009,0.023516869443519915
841,67,2009,0.027649294597056652
842,68,2009,0.03232528502883343
843,69,2009,0.03743285030707346
844,70,2009,0.042859999999999995
845,71,2009,0.04855042487925433
846,72,2009,0.054670540530149955
847,73,2009,0.0614424437414184
848,74,2009,0.06908823130179123
849,75,2009,0.07783000000000002
850,76,2009,0.08790391103946282
851,77,2009,0.09960238328234368
852,78,2009,0.11323190000549313
853,79,2009,0.12909894448576167
854,80,2009,0.14750999999999992
855,81,2009,0.16877033096289434
856,82,2009,0.1931803263404753
857,83,2009,0.22103915623660905
858,84,2009,0.25264599075516186
859,85,2009,0.28830000000000006
860,0,2010,0.0329099999999999
861,1,2010,0.0012699999999999968
862,2,2010,-0.01213189879471043
863,3,2010,-0.012967630059097537
864,4,2010,-0.0068670462939358495
865,5,2010,0.000540000000000096
866,6,2010,0.004745517666942293
867,7,2010,0.005728960931148804
868,8,2010,0.004591645361884205
869,9,2010,0.002434886528413078
870,10,2010,0.0003600000000000044
871,11,2010,-0.0007651362289549648
872,12,2010,-0.0010063944635098849
873,13,2010,-0.0006630845835873404
874,14,2010,-3.451646910991638e-05
875,15,2010,0.0005799999999998039
876,16,2010,0.0009439872488772957
877,17,2010,0.0010722969228902754
878,18,2010,0.0010426129724645176
879,19,2010,0.0009326193480257982
880,20,2010,0.0008199999999998929
881,21,2010,0.0007662272334448598
882,22,2010,0.0007679267719478875
883,23,2010,0.0008055126937284465
884,24,2010,0.0008593990770060079
885,25,2010,0.0009100000000000432
886,26,2010,0.0009423038173428328
887,27,2010,0.0009595959893178972
888,28,2010,0.0009697362526215657
889,29,2010,0.000980584343950168
890,30,2010,0.0010000000000000345
891,31,2010,0.0010341574971839758
892,32,2010,0.0010824892707807245
893,33,2010,0.0011427422957854937
894,34,2010,0.0012126635471934977
895,35,2010,0.00128999999999995
896,36,2010,0.0013727461939213325
897,37,2010,0.0014598869275592
898,38,2010,0.0015506545642363756
899,39,2010,0.001644281467275682
900,40,2010,0.0017399999999999432
901,41,2010,0.0018385377271304267
902,42,2010,0.0019466030189821807
903,43,2010,0.002072399447268697
904,44,2010,0.0022241305837034666
905,45,2010,0.0024099999999999838
906,46,2010,0.0026355028975566922
907,47,2010,0.002895300996511846
908,48,2010,0.0031813476466886503
909,49,2010,0.003485596197910309
910,50,2010,0.0038000000000000304
911,51,2010,0.004122410682642764
912,52,2010,0.004474272994970445
913,53,2010,0.00488292996597675
914,54,2010,0.005375724624655357
915,55,2010,0.005979999999999951
916,56,2010,0.006714694371872273
917,57,2010,0.007565127023606348
918,58,2010,0.008508212489404258
919,59,2010,0.009520865303468087
920,60,2010,0.010579999999999933
